ID	CIDH920105.lag1	CIDH920105.lag2	CIDH920105.lag3	CIDH920105.lag4	BHAR880101.lag1	BHAR880101.lag2	BHAR880101.lag3	BHAR880101.lag4	CHAM820101.lag1	CHAM820101.lag2	CHAM820101.lag3	CHAM820101.lag4	CHAM820102.lag1	CHAM820102.lag2	CHAM820102.lag3	CHAM820102.lag4	CHOC760101.lag1	CHOC760101.lag2	CHOC760101.lag3	CHOC760101.lag4	BIGC670101.lag1	BIGC670101.lag2	BIGC670101.lag3	BIGC670101.lag4	CHAM810101.lag1	CHAM810101.lag2	CHAM810101.lag3	CHAM810101.lag4	DAYM780201.lag1	DAYM780201.lag2	DAYM780201.lag3	DAYM780201.lag4
2|1	0.47432434156159253	0.7200675023771296	0.4245906288145203	0.2770495204273707	0.40352447398592434	0.8176983776460763	0.4868084764868903	0.2015369389774318	0.6283038584718259	0.5587224826331328	0.3574525808006822	0.23895819285443354	0.6352312509265671	0.6020672409943532	0.43478860001447317	0.3011965347970948	0.6100456616796726	0.6387184970658223	0.3693219610542768	0.24702456145001278	0.6673762549863647	0.597759810242995	0.3705551709145804	0.2895281769717143	0.5993162419014669	0.5703739259697366	0.4006708368656545	0.3231203105716249	0.6816733026351449	0.575168616846162	0.39345981347461556	0.395999263977659
3|1	0.41805268330679457	0.6250413278863384	0.5670195327157183	0.4760373078924735	0.5975620854715503	0.6961863622228838	0.5010892897782453	0.26133667233471863	0.40867069185090044	0.5021440364464836	0.4309082661468793	0.30072392051313135	0.6856835739824676	0.5354921835143294	0.6411601115860263	0.4217119023070078	0.42913381649917415	0.524631845207929	0.42580246980477393	0.2686006226372434	0.4323906729863809	0.5797438301893041	0.40781513694896027	0.34723071986434917	0.558679657990475	0.6331898954207585	0.3561190901391997	0.2731479154775485	0.44987476709875457	0.6084175140735798	0.632602263955438	0.5270321646872738
4|1	0.523736426367049	0.5048569892727829	0.6263533944585091	0.3315620357252818	0.4203858785253428	0.45083338009569945	0.4905044633353578	0.22666461785876305	0.4080490093778517	0.542613220485058	0.4980408931507283	0.2929337582948362	0.4294347302133582	0.38591619473560884	0.6082318929535144	0.36244016110149535	0.43911941724757064	0.5660573838139528	0.5071246431396553	0.2849379479220203	0.4581182168597484	0.5517056378524293	0.5561890097317442	0.3615966655563858	0.4157024545678488	0.4606219539248324	0.7194305771778065	0.3159894189268069	0.28321679382693077	0.6400377964643844	0.572559225656227	0.6099783313718554
7|1	0.45859030827926683	0.7172758673916636	0.44405637669780923	0.2486933411679181	0.4051846173292352	0.35619717816359514	0.4343624571806429	0.13359710178050446	0.23579582730595455	0.3220934662689978	0.5062168978443969	0.21866809838202053	0.30726595814182334	0.43588731207312037	0.3643097034325134	0.45788426526427467	0.30620843370436335	0.34194220786263485	0.4826467812044377	0.21104280555378988	0.38266611031798803	0.3359044492234175	0.5515599170460597	0.293274421331433	0.4701788452630081	0.535218491961367	0.5940796747967844	0.46172739732055357	0.27330294984565134	0.5103055407260986	0.6086275637932663	0.40926932827960544
8|1	0.4176296180437976	0.8494167868768158	0.48417128378991503	0.26688203962827467	0.4086390453597569	0.6907593460789696	0.6054180524729529	0.3291441558891965	0.31679869933836624	0.7779903198549393	0.8235534656755317	0.27262999945278854	0.45542099601193287	0.8873618801043606	0.5078901521409925	0.20899494448405082	0.36621504543560823	0.7465958510651697	0.7977411601821836	0.26956042916797757	0.4040723377460377	0.7747621362992854	0.682394509353789	0.2454873898143576	0.5193245022018054	0.6900433148166797	0.3557305211705145	0.21091758819294915	0.5329657135222428	0.6238604275883717	0.6489201077112422	0.3331486802911618
9|1	0.6129248409256856	0.6544035632367128	0.44990490368486646	0.3667700066825709	0.6045753814620359	0.6258420866320127	0.37069090098611845	0.3093942047003524	0.3384101905615592	0.3542414569697885	0.37507993838895387	0.22356072539367958	0.4902493114071096	0.45700476092577913	0.6369476037966249	0.5205017981680091	0.3572339142844788	0.39044555222503086	0.4668494112076366	0.23181997705187915	0.39894922554335377	0.37303884745777655	0.46596673848752207	0.2866568150312352	0.5267828483389786	0.5058872464038524	0.6477029014347511	0.38957878266415136	0.43243342439237215	0.6984125520604713	0.4164136916742496	0.5203087027835109
11|1	0.43007836239614894	0.7795413832848005	0.5147291308492888	0.24494140232528894	0.5402924978588994	0.7265561367968837	0.4709504584444228	0.12971383065978812	0.5806063580893669	0.5655420717114941	0.4313007405873014	0.2241083529672771	0.4804257347058456	0.6746413786612623	0.6349982023574856	0.27991557607047823	0.6234927985934455	0.6149272649420355	0.41906708291947714	0.17114232749134042	0.6207048377611709	0.5433381570939874	0.461807162357683	0.2214869700260706	0.44900974999082177	0.6217980668695153	0.8089882216031443	0.19007462443421572	0.5616568773993791	0.5422785855926551	0.5993893878878489	0.3215292921960941
12|1	0.4949468080254875	0.7088894463495176	0.4395389561317745	0.4218611774152691	0.637002963182631	0.67760291605553	0.46324883211757006	0.2283217495408628	0.5672215704716136	0.5166480577015378	0.6148213454103357	0.26228692945947574	0.4064408126809467	0.41645522601311097	0.4899929060107866	0.3817205174093591	0.5068954756342974	0.5851639896952491	0.5831630636029373	0.2966934865008639	0.5439231521305532	0.5939111238656758	0.5200149191165376	0.32806817110571157	0.40444320048530324	0.5718206314475757	0.3781098148949502	0.38354047919189344	0.5847697647061045	0.6173212010088331	0.6800126336060862	0.4682908420112703
14|1	0.4856756025340402	0.889199880734486	0.35734951582084246	0.17776149078205708	0.612391794679469	0.61989103123671	0.45907835818174375	0.17391401002761633	0.35045248584458766	0.5751633753185605	0.35827648596555123	0.2835543110097234	0.5997794736921168	0.6620913336527284	0.41935613909804953	0.3005329023114771	0.3391592982849986	0.5213482549594056	0.345763432123833	0.2979127785265386	0.43726439514130777	0.6530702202098567	0.30298286976753386	0.3217182320587238	0.49355133435186405	0.6580491234287416	0.3591440999458886	0.27559058538562764	0.33428752239931764	0.7677484353973226	0.6430106166340802	0.24750984638867407
15|1	0.3934444227296583	0.616495715096257	0.5277768913080708	0.4910672474035562	0.6007480216399899	0.5335278176764716	0.6202008245206558	0.2756165090950578	0.3173979462480986	0.5044366549936232	0.4293627904035082	0.24346192110949647	0.707622714424603	0.4882679209020408	0.6364938827306142	0.39981653534804895	0.3524551136561571	0.521311274794947	0.41129987671702756	0.22790763345367623	0.37908086295709353	0.6010412291270487	0.4207477336913033	0.31955260328296103	0.5153688713637288	0.5646159696468073	0.45627721860152454	0.3167749740877827	0.44823999729695535	0.7166713525450467	0.6980608830614181	0.5340586823626292
