ID	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8	Xc2.lambda9	Xc2.lambda10
3543|0	0.12220807134383878	0.18329222731579056	0.08431825147213573	0.0	0.09341696932154359	0.26579922441186127	0.0	0.0	0.0	0.17797896247442355	0.36728932055018715	0.0	0.0	0.15659103844825206	0.07757369313363342	0.3838156753788398	0.0926050610172289	0.0	0.1994457019561563	0.33230549957461386	0.35831578140007725	0.45908682310135457	0.4562309861756158	0.39136849880480207	0.48666273178149877	0.425177368096166	0.45625756290315816	0.41889863538538796	0.25308668155565583	0.266466337661657
2318|0	0.17726592200310667	0.26587004699321537	0.24461154528565435	0.0	0.18067159302354022	0.08567745533401293	0.12566026782321896	0.0	0.0	0.08605434031008355	0.08879375332752382	0.45836570541214927	0.0	0.0	0.22504523777042443	0.09278906980408336	0.35820266954788493	0.0	0.0	0.2142300426951909	0.3697933222977797	0.39488695955295616	0.5614662495796421	0.7074427973965378	0.44204233827181466	0.41563279914988277	0.3549951677997008	0.31085603025095776	0.36825402105912425	0.2817350601897445
5100|0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6246929816763447	0.32247520628609244	0.0	0.0	0.0	0.0	0.0	0.13204515693669033	0.0	0.0	0.7748250240264835	0.6217471959348349	0.28596602648128894	0.560420432624813	0.7588643108020013	0.6218703696771021	0.0	0.6200365217763475	0.6114944148602062	0.0
5299|0	0.10831877354621719	0.48738162001282187	0.07473524036989661	0.055571658427507616	0.7451987655676158	0.15706025350171543	0.0	0.08425815703461606	0.0	0.0	0.16277291794698406	0.16805128865666763	0.0	0.0	0.5500577634381864	0.1700969615496062	0.0	0.13762520870764844	0.0	0.0	0.5971223956695275	0.4026998860855394	0.4291599119574336	0.6751696737370887	0.582213565129297	0.3209707970274726	0.47287385328332016	0.48453536358610433	0.32111664352623337	0.3459124763704841
826|0	0.10546345174047204	0.47453406532048387	0.14553038514048844	0.21642707814474224	0.6449378295523177	0.0	0.11214139842713185	0.12305562259301926	0.05705862336647815	0.0	0.07924108266067549	0.24543209442273395	0.0	0.27027071526090707	0.06694475538453538	0.16561314450198836	0.3995828293548458	0.1339973587368813	0.17211819098197492	0.09559129941828681	0.5518995929851985	0.39733599301357847	0.6221254937142826	0.6327218283194136	0.5579842869055799	0.40334494397055143	0.5467462237636532	0.4343956281768947	0.3804688122437185	0.28162577929797616
961|0	0.0	0.1464674194331625	0.06737807099131822	0.050101011625863535	0.0	0.35399688480214025	0.051919543104313896	0.07596352213731235	0.0	0.0	0.07337452296007838	0.07575389870460872	0.0	0.500522813078364	0.06198854591694128	0.15335208790354427	0.07399999722997293	0.37223086605207717	0.0	0.0	0.5168568207182074	0.5363969029962967	0.6852628944907531	0.672403836716305	0.5360280904319622	0.3889241909112361	0.45416129254354903	0.6649821276322619	0.45086617312156835	0.24923710067642915
1879|0	0.05234144161151101	0.07850364798656104	0.07222663425881808	0.053706308142367334	0.0	0.07589413929840651	0.05565570215216477	0.0	0.0	0.15245597725247154	0.31461837691587774	0.24361557350561427	0.0	0.0	0.0	0.08219369449789224	0.0	0.0	0.0	0.18976759567411944	0.6770002993491132	0.39052222241084883	0.5185632682052865	0.8577376240871377	0.39099605647280583	0.3790868491097467	0.5068556432315637	0.3062126736919176	0.5646265106734092	0.2624117599530162
2649|0	0.3030308187974289	0.09089938677852924	0.0	0.12437308587533782	0.0	0.08787783624387005	0.06444374657883803	0.18857538711453575	0.13115839523816894	0.0882644004348908	0.4553708372858869	0.1880550081371246	0.2308901987393829	0.1553151443289047	0.23082488240522156	0.09517209223448052	0.09185052069394767	0.15400720786060712	0.0	0.4394638598238467	0.4586826257719132	0.3269905827896997	0.33647038187374123	0.44422761551911266	0.4687153638015612	0.36269727677748903	0.3942241339829075	0.44530521514971466	0.36862463214216934	0.35081434175701537
1390|0	0.05191013985248389	0.0778567655082763	0.07163147536664141	0.05326375966721106	0.0	0.1505375191690462	0.0551970903619836	0.12113835595211694	0.0	0.07559985794107778	0.07800646792976833	0.16107209509412712	0.0	0.26605976564752526	0.06590172343217489	0.0	0.07867142678206603	0.0	0.33887301117424473	0.09410194033275096	0.6359449256805065	0.32999544021536975	0.6445309153118792	0.6447412195565405	0.5644693382442451	0.3809320358073178	0.5522502694473227	0.5663959674583885	0.3803899879046305	0.23954245800777546
2881|0	0.19531208188455104	0.09764545040995574	0.08983789180096141	0.13360338743277456	0.49766114902512876	0.09439965664445887	0.13845282974520634	0.05064260954777956	0.07044613298262131	0.28444472865240567	0.489166011853029	0.2020114394845925	0.24802562756646165	0.500525397176785	0.3306072850736652	0.20447050617262846	0.1973343447387907	0.0	0.21250181401621185	0.1180196260177991	0.40423176690145124	0.3163152167351872	0.3564587793455544	0.4397010779066511	0.3460040445563664	0.36440315240287446	0.3742922912100999	0.4077136851099148	0.37529625911431036	0.23532917068454054
1540|0	0.054972917358614926	0.08245043354262387	0.0	0.11281280561815374	0.0	0.0797097313180799	0.0	0.17104760520490245	0.059483715640951736	0.1601207299663646	0.16521793727109013	0.0	0.0	0.14087884901637385	0.0	0.08632599783109857	0.16662632215073486	0.0	0.0	0.0	0.6571070266753682	0.35986491211473026	0.6284359028623971	0.4483793284833209	0.38656493804272446	0.46688727988931317	0.306810560079526	0.5551722334103498	0.3995217543059001	0.35159160659933764
4972|0	0.12540778913577905	0.09404564175132454	0.0	0.0643389746194721	0.09586286291531686	0.09091950780051551	0.06667430572037804	0.14632683944475164	0.0	0.0913194519443765	0.09422647202611226	0.0	0.0	0.16069098967300838	0.238814308515232	0.3938649448896884	0.19005939357769097	0.15933778225445117	0.0	0.5683435030252868	0.49947895692473376	0.26927158719313016	0.4220217079244995	0.5200302618648726	0.388166011798639	0.3519830324387911	0.4366946592101422	0.44046985125590876	0.27178080647157254	0.2877227754070056
1458|0	0.0	0.0	0.0	0.11387570342996269	0.08483544392692217	0.08046073913615187	0.4130317942322463	0.0	0.0	0.16162935279135274	0.16677458487891073	0.08609136045963792	0.2114025201793659	0.14220617900811702	0.07044757223273494	0.17427868535746935	0.0	0.14100863546949022	0.0	0.3017790534258813	0.4174704008234569	0.4219265027173466	0.4038618743184718	0.5510083949040937	0.5597980060160758	0.4103392783888986	0.40569518143975175	0.49346313455017726	0.4099976734950453	0.33962099361106185
1558|0	0.18662231951148595	0.0	0.17168170638647495	0.19148872268972753	0.760830990613015	0.0	0.0661464154717585	0.24194717420266032	0.06731186627564835	0.2717893052069608	0.09348043897474441	0.579070834339166	0.47398110212255407	0.15941872735886958	0.15794900600238485	0.0	0.2828319127451681	0.0	0.0	0.11276873474903008	0.46271159841840004	0.35283625639331595	0.43942509011577496	0.5642852643214457	0.34506593255579415	0.37321467719253026	0.35422145925934395	0.3908752792411954	0.34322333119059023	0.2843117486327832
825|0	0.0	0.08961725466869544	0.16490323296423848	0.06130940430862398	0.0	0.08663832297998524	0.0	0.0	0.0	0.08701943469899946	0.17957914014612758	0.0	0.22763350198772125	0.0	0.0	0.09382969379002022	0.09055497287937779	0.0	0.39006075765530873	0.10831631004144485	0.5350783455678167	0.5188561571918793	0.590596768827218	0.38332775758010296	0.4280267982439437	0.5404183038454191	0.35308408718037254	0.3959329673948131	0.10530293085410569	0.3122822997360132
5140|0	0.048607724575816066	0.14580735960044255	0.06707442968706341	0.19950091963794786	0.0743123799526025	0.07048031743788008	0.10337113224222413	0.22686357071742386	0.0525962274797925	0.0	0.0	0.07541251148074447	0.18517996341292567	0.24913359598052126	0.12341838533919815	0.1526610021052104	0.0736665140158771	0.370553396454194	0.15865730703234615	0.35246148137860334	0.5884631985779518	0.43779845959435987	0.5908018021574435	0.558958370659959	0.5000770320290546	0.47548947317741713	0.5621968212577926	0.6184847204953913	0.4293074429886091	0.3398133470904249
2551|0	0.0	0.09225250086389589	0.0	0.0	0.0	0.0	0.0	0.14353686817281977	0.0	0.08957829052477535	0.18485976660089848	0.0	0.0	0.0	0.0	0.28976642743933323	0.09321779321034046	0.0	0.0	0.11150141256405736	0.5899726656421039	0.35197389899326914	0.5972445886590345	0.4659592980618507	0.30752197512415175	0.35403698813312606	0.6402450826189744	0.8026098702559685	0.07400506539719297	0.046116068404623727
4364|0	0.12506157711115978	0.0	0.0	0.0	0.1911964305438828	0.0	0.0	0.0	0.0	0.2732020417501848	0.09396634195063848	0.29104039641842283	0.2382224067872708	0.0	0.0793850054169802	0.0	0.09476734925883201	0.0	0.0	0.22670979312861492	0.3474110417074012	0.35776095811121705	0.3001969441823457	0.3886559704954973	0.3704836657654383	0.37031106490792753	0.36945753701351514	0.3954049608454103	0.4243939407212151	0.3845429255484178
5080|0	0.2949027862082278	0.0	0.0	0.0	0.11271319573705328	0.0	0.0	0.05734916593123305	0.0	0.21474232979458308	0.44315667035620004	0.0	0.5617428879563288	0.5668095367085272	0.0	0.23154835604342233	0.0	0.0	0.4812864858871828	0.4009465848665132	0.16533875251463734	0.1645968771761175	0.24672208701569115	0.3964218426596076	0.31803033739089986	0.25042466106939343	0.42357094694312425	0.35956974359323857	0.28476503170907763	0.21850966115169873
5182|0	0.09159175074858725	0.27474545361618896	0.06319432249825706	0.0	0.0	0.0	0.0	0.03562333594165491	0.0	0.2000858608215579	0.13763686608636885	0.2842002589154672	0.0	0.0	0.05813945255835474	0.0	0.0694050693499907	0.11637256774602253	0.2989586664869049	0.33207236537635104	0.6167272800792386	0.5464848046161157	0.49108923005925925	0.6748940324540095	0.6298434282955055	0.4717534875829769	0.48398209079351334	0.544699547755324	0.5300338161002949	0.3258980579582905
2569|0	0.2604400804886734	0.3124942037634368	0.07187692910489372	0.0	0.39816556699693534	0.0	0.27693114866319746	0.12155345088296958	0.1690862821221591	0.22757672943735419	0.23482129900631196	0.4040600692851576	0.1984387666652765	0.2669714509610338	0.06612754349648185	0.08179573107510561	0.07894100374803611	0.0	0.0	0.09442439178182757	0.5447348162705247	0.3360906776648573	0.7100183892756293	0.5925100643891347	0.48257036017176086	0.42367738015263995	0.42487407369991576	0.5890562809879365	0.35506391050857194	0.3789753087337181
3392|0	0.0935703003685805	0.2105103440783823	0.06455943564155601	0.04800512968163717	0.0	0.0	0.049747586303173386	0.14557146105182028	0.05062410189415605	0.0	0.21091511183429815	0.07258487629673022	0.0	0.0	0.11879074250000621	0.0	0.21271303801169983	0.23777285682742055	0.15270836070027546	0.33924573685310244	0.5419916773486944	0.3900420958351977	0.7358402558492914	0.6926861605899312	0.649960486001116	0.36878581920808	0.58127498835363	0.6102400043395382	0.4779165827254645	0.29335295574158804
2408|0	0.10197808853504978	0.15295054393261662	0.0	0.1046372907969069	0.0	0.0	0.16265301298958543	0.19831478691479973	0.05517294616597311	0.07425841105669372	0.07662231806208272	0.0	0.0	0.0	0.0647323606320155	0.0	0.07727547785807329	0.0	0.0	0.1848643835259108	0.6961886416898861	0.4120270156706254	0.5495490963802978	0.693428002629673	0.6900555614204781	0.1953308624628479	0.6998973795609101	0.4771414853333632	0.26141887904681066	0.3322914502153945
4894|0	0.05995403477782819	0.0899212993884673	0.0	0.0	0.18331765376724435	0.0	0.0	0.0	0.06487355824664419	0.0873146657874274	0.1801883988156154	0.0	0.2284057948299692	0.0	0.1522274542044937	0.0	0.0	0.0	0.0	0.10868379510060028	0.3255368836294399	0.12710012347412292	0.2846146936595326	0.3755892642735395	0.4341015273407299	0.2263371709665765	0.5649133668894585	0.33451574743125756	0.5681378074566006	0.5788552947524741
4200|0	0.06906953415099425	0.0	0.0	0.0	0.0	0.0	0.0	0.053727266883419125	0.0	0.10059011562500597	0.5189612680667592	0.10715801001972901	0.2631329468442661	0.0	0.0876861697954023	0.10846243462789996	0.0	0.0	0.0	0.12520823869783435	0.4194493443498728	0.2927528153142282	0.2865980016390626	0.30955948660509947	0.23164155245151188	0.3494216123484492	0.3545040750322824	0.22934408047881522	0.36472531023539406	0.3454498038306798
2865|0	0.327797335010027	0.3277617862796334	0.1507772649348	0.2802875398580229	0.0	0.07921669662045325	0.05809224418833237	0.3399792227401078	0.0	0.2386954844529872	0.2462940031907818	0.0847602601764937	0.0	0.2800149205932	0.3467917407373527	0.2573761171025148	0.0	0.13882843255949884	0.0	0.39615080146841286	0.5603598194207482	0.35267566876332884	0.544326601230406	0.6361436281143553	0.5224578373145613	0.37848278321950557	0.578621922318074	0.4179719142534384	0.37296154978714946	0.27271737421765385
4419|0	0.1636433007770404	0.08181277705283574	0.07527117118054129	0.16791049818988962	0.16678725106848274	0.07909327091526144	0.0	0.12729356586235374	0.0	0.158882385688164	0.3278803442580161	0.33851278869190016	0.20780963461473975	0.0	0.0	0.0	0.16533766481900578	0.0	0.0	0.09888339201381563	0.5459915988233751	0.42941883001749154	0.5725376523954957	0.39496172123859974	0.46908429099883836	0.5406492588271654	0.49286586166797447	0.2988056676022303	0.40605059869846327	0.3711774695715772
3461|0	0.05716016981293554	0.17146191284345114	0.23662817943915132	0.17595207156665882	0.6991001194748407	0.24864362290411893	0.12155910453090257	0.0889266081316675	0.12370088583659039	0.16649158449682103	0.2576873978404151	0.7981309143533886	0.0	0.4394523332441381	0.0	0.26928216287524814	0.25988403000268423	0.0	0.0	0.10361911766048526	0.4401149059583176	0.4197395855337826	0.5542257572529699	0.6124637560114976	0.4131770194329813	0.42375743626439705	0.5288662230830282	0.46162879740788837	0.3542589558632549	0.2079668539213736
2615|0	0.10390055307130869	0.07791696400396061	0.0	0.15991482888912942	0.0	0.0	0.16571930550085037	0.0	0.0	0.07565831140613363	0.15613356434936312	0.08059831765138965	0.19791402276316758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5655951535921258	0.3315764771721098	0.6313497554375613	0.5264939104250289	0.3883821697419715	0.3089858145981726	0.5697172774556816	0.5139049273741645	0.4442048720042405	0.48095200949378786
5219|0	0.15883430609489113	0.31763416189185995	0.07305917313230126	0.0	0.0	0.1535379052237178	0.0	0.16473704378637988	0.057289147406544214	0.07710665013981759	0.636489813088429	0.08214122368715411	0.40340544290091795	0.2713626430628332	0.20164566193720357	0.24942336376300855	0.16047887776754624	0.26907744995736316	0.17281357019747381	0.09597750033301156	0.43042949089290405	0.3877093436889615	0.5302525132231977	0.561897279338551	0.4679463456328521	0.44113731245210996	0.4868888752827444	0.6026012895058199	0.37341193218773555	0.3831845531376215
1911|0	0.9473909620268004	0.0	0.0871544718775584	0.06480635531026385	0.0	0.18315995745979016	0.0	0.29477961700727867	0.0	0.45991414103565226	0.5694657953633676	0.5879323290615083	0.7218516201564613	0.32371660983093126	0.0	0.2975445876361566	0.3828801022427665	0.1604952673275311	0.20615447449099514	0.4579777183354677	0.3530998239482185	0.3829642787357087	0.4587941307314704	0.36784322264736724	0.43409112724232984	0.31411439591317514	0.4611744957873247	0.4547401563815959	0.3116589448350943	0.2586889957907484
3039|0	0.0	0.08208190831200514	0.0	0.16846285645755268	0.0	0.07935345608877663	0.0	0.0	0.05921784378215419	0.0	0.0	0.16981318007274895	0.0	0.14024916875767368	0.0	0.08594015015398901	0.16588155949565425	0.0	0.17863151166779867	0.09920867875706398	0.5805564111039663	0.309832461105283	0.4575481151724217	0.723703939004849	0.1866649615416022	0.4126635360175292	0.4628843001898944	0.49957121953636174	0.5691037989146674	0.3410057360080258
4451|0	0.2614645458612044	0.39215428611236297	0.07215966371630092	0.053656510160919116	0.07994635768587104	0.0	0.11120819327683108	0.04067719757694265	0.16975139879958878	0.07615730791674849	0.31432665401332044	0.0811298954585334	0.0	0.26802160808911774	0.13277532472561657	0.16423496444025865	0.3170061022263514	0.0	0.0	0.09479581894281322	0.5426064386866569	0.4413018651863054	0.49943492327253874	0.5372047454709163	0.44238281330836393	0.4771218283464372	0.5651135672542081	0.5045134960900772	0.34727641705729334	0.38031274358895006
801|0	0.06612501948625349	0.0991767726113166	0.18249354434060933	0.0	0.10109314137449961	0.0	0.21093616889548866	0.05143681093667968	0.07155090260561348	0.0	0.6955722829099726	0.1025897392788587	0.2519152829308887	0.16945829117342295	0.16789601255222722	0.6230313284827451	0.20042903539688917	0.0	0.0	0.839093259836358	0.37983804249081266	0.3628057333117546	0.35925775302784974	0.4791909076018252	0.3796579963303224	0.23793998680083003	0.42485849859916713	0.34987469125033344	0.29930732108669056	0.27007710604530216
5004|0	0.11300047000588873	0.08474116155894457	0.07796540720799469	0.17392064133653692	0.08637859450510273	0.08192431415116261	0.24031132151007695	0.26369975494633274	0.06113635721090952	0.0	0.08490410124700638	0.17531471213709937	0.0	0.2895857982011231	0.0	0.08872440100827905	0.08562785833047551	0.0	0.0	0.0	0.5196844655921655	0.36732919839739203	0.3423075541852807	0.6730207115914968	0.4267894928520731	0.38097282293192036	0.6573852026791148	0.32650353937027343	0.3028019795171082	0.3771258006344825
2352|0	0.0	0.0	0.0	0.0	0.0	0.0	0.13548829108268926	0.14867476460156856	0.0	0.1855694836694759	0.4786920362961819	0.09884299499436257	0.0	0.0	0.1617641768555809	0.10004620168877792	0.0	0.0	0.0	0.23098520229303326	0.3749495053729014	0.38395976585082775	0.24610993905194667	0.3198981487148232	0.4758867607256462	0.41796625240539265	0.2354159048779386	0.369197345902613	0.4299245873510085	0.341063762395469
3523|0	0.2971959665292236	0.0891491209302304	0.0	0.06098914231501388	0.0	0.25855725086944903	0.0	0.13870827889602708	0.06431647149936727	0.17312974239036283	0.35728214484182813	0.09221700638530557	0.2264444126468421	0.0	0.07546011799245664	0.18667911105861973	0.09008194078140358	0.15104180219767308	0.19401159845224153	0.21550099605928183	0.522427794991282	0.35816170022796634	0.5755682533814144	0.5819311872727174	0.3779414493469396	0.3266482673192412	0.4631222801175244	0.3858064904710665	0.3412798824668496	0.28333854301190603
3357|0	0.055540365250589946	0.08330151307331311	0.07664087048518196	0.0569886475926146	0.0	0.0	0.17717154499215024	0.0	0.060097725423752725	0.0808867734680021	0.08346168461575536	0.17233633002392132	0.21159111838289751	0.0	0.0	0.0	0.0	0.0	0.18128568780270984	0.10068275970210327	0.45625320112979284	0.4989796482067525	0.4239835482097167	0.6254438606931533	0.6944518539319819	0.5297971596540547	0.2094713877509152	0.27264244928667447	0.458594383886219	0.26897869169605215
2034|0	0.05367654846448431	0.24151827324886405	0.14813793104878575	0.16522868857427453	0.4923701447265378	0.0	0.22830139193098428	0.25052095227058513	0.0	0.0	0.0	0.08327654426635338	0.0	0.27511330051917354	0.13628848089227077	0.16858052397322065	0.2440454214400832	0.0	0.876010624287006	0.09730405996259756	0.5457904234968823	0.40124716943990013	0.5717294850894581	0.5425627032445215	0.4869004030140812	0.4069156296915257	0.4792025027895158	0.50696634970511	0.34009184471792636	0.3726874336259902
3875|0	0.16218824557577238	0.16217065670118683	0.14920377599616913	0.11094500044042532	0.0	0.07839000304737999	0.11497200446949066	0.12616171894765282	0.0	0.23620449415249112	0.16248247725839374	0.08387571480500906	0.0	0.2770927268500284	0.06863453482150958	0.0848967261731694	0.16386754396457384	0.0	0.0	0.392016631078667	0.46778171958671333	0.3345167416557576	0.4905539876183734	0.5934534316653332	0.5316854378936603	0.3571847483758647	0.4895285356345872	0.5333579536838567	0.4346922379628697	0.3523315479611059
