ID	CIDH920105.lag1	CIDH920105.lag2	CIDH920105.lag3	CIDH920105.lag4	BHAR880101.lag1	BHAR880101.lag2	BHAR880101.lag3	BHAR880101.lag4	CHAM820101.lag1	CHAM820101.lag2	CHAM820101.lag3	CHAM820101.lag4	CHAM820102.lag1	CHAM820102.lag2	CHAM820102.lag3	CHAM820102.lag4	CHOC760101.lag1	CHOC760101.lag2	CHOC760101.lag3	CHOC760101.lag4	BIGC670101.lag1	BIGC670101.lag2	BIGC670101.lag3	BIGC670101.lag4	CHAM810101.lag1	CHAM810101.lag2	CHAM810101.lag3	CHAM810101.lag4	DAYM780201.lag1	DAYM780201.lag2	DAYM780201.lag3	DAYM780201.lag4
2|1	0.5328901475457678	0.2845170255193016	0.5959428670534522	0.660804223974929	0.5963068191530602	0.18175191925271583	0.5079411977450153	0.7335927007022292	0.3560410939204834	0.3562402861047988	0.643292376905104	0.7109539929248411	0.4225021362085044	0.4113603578460735	0.5717094998179952	0.6727483296279647	0.40815421796359974	0.28362527621502126	0.6142543692075932	0.7054728894800274	0.3377196732524466	0.33877647102595637	0.6510623641949531	0.6760907453152114	0.42409099376510806	0.39316052736928053	0.606743169555662	0.6276649897133635	0.3232784149577371	0.39903991772456093	0.6202735460497305	0.5531662597730087
3|1	0.6312454902606762	0.39736351817769	0.485499504170726	0.49603204170193793	0.4334797783878149	0.3155977015960272	0.5083003236742696	0.6706755788812249	0.5864086550007772	0.4876110815696702	0.5803400876835395	0.6386935958510513	0.43012779842505	0.5407025740822701	0.4370552972352115	0.5692662899476097	0.5783484788444367	0.44603600890188394	0.5516901098384144	0.6680150412694796	0.5640720923146854	0.40988879718893567	0.6173780042911909	0.6054012468747318	0.43067351040677554	0.3144409321568572	0.6253777630835053	0.6676627118834517	0.5479081045295973	0.43104939356803906	0.4495064896002936	0.45214717420922906
4|1	0.5470978458294586	0.5122499989751605	0.4276044698688337	0.6308009060355922	0.6106090218512875	0.52738189541363	0.4631100622766021	0.6788788018462744	0.5975823110565837	0.4027368485284668	0.4997790705537203	0.6182182164269183	0.6867112567475728	0.5853051699018227	0.38345245076724843	0.5872389072029268	0.5839276601781153	0.39437149512850966	0.4802625467123522	0.6285200066381058	0.557662324551122	0.4396967564115587	0.4827260049614686	0.572681880848689	0.6326111859960224	0.5642301041987898	0.29163430963301995	0.6153510520157629	0.733370931430094	0.38051354504566204	0.46257571462903857	0.3303500678279123
7|1	0.6161438422501117	0.33255738387836753	0.6222561470840768	0.7432145314589428	0.6300806016083959	0.674371349483126	0.5437155098396156	0.8052006828129911	0.768734793443272	0.6819404862508716	0.5607783248845715	0.7513130187656774	0.8152110165034778	0.5837717305327809	0.65330746544796	0.5315348438783263	0.7222770254334465	0.659201981297336	0.554640007215093	0.7581945445332893	0.6361168690585085	0.6814800931001546	0.5359208505650667	0.690957674460463	0.5849114689355391	0.5001133775247999	0.4941166222727492	0.546814921232781	0.7537940499608695	0.5414970781748405	0.49418155205690195	0.5674556697834368
8|1	0.6188914592683439	0.16571515974913675	0.5221533647026607	0.6284189689285471	0.6161499553687565	0.3543663336462053	0.3287246335726314	0.5348905159530307	0.6690555778101566	0.2358576807784773	0.21699125234412486	0.6642808152492004	0.6390169642209845	0.17521232836316042	0.5294682143233873	0.7620790652471421	0.6502694145244937	0.2617006205405371	0.1922017815442162	0.6451646480831305	0.5991192429849626	0.2507200231443475	0.35383183911067273	0.690737150675922	0.5128066529700628	0.3000066633306594	0.5647474120335362	0.7052477202940703	0.48071668380027516	0.44332478557125193	0.5026490752726285	0.5846253620864916
9|1	0.4667887983087794	0.37423188837759996	0.5884551062758744	0.5857277037521716	0.44849902855929014	0.3719319020794103	0.6283070778224492	0.6199083165295988	0.6756696260883258	0.5983006959285332	0.6414448758197241	0.7227404920704166	0.6285078616390056	0.5838548912952743	0.43133318028795287	0.48999670282182367	0.6746034749389651	0.5667598675002188	0.5315905373452324	0.7174145733317145	0.624280814506368	0.6079477930101644	0.5815562458562661	0.6763409840630836	0.5337210607995045	0.490801826246409	0.38564163565783516	0.5750824356125731	0.6027019520511985	0.34165628486601607	0.6367626324481852	0.4511715290761406
11|1	0.5876166440048902	0.23232945181061726	0.5144273984852058	0.7028984099188145	0.47300269127773575	0.2920639902489261	0.49878846758163825	0.7992046979405913	0.4108654385460302	0.33283019664102526	0.5609508699854331	0.7319805770083969	0.5957479058848516	0.3325381735605738	0.3953178682356563	0.7121748744752432	0.3950118412201303	0.28073134173863784	0.5367755542310262	0.7827259750408736	0.38598181792486796	0.3597258482827996	0.534131934001872	0.7408001811800355	0.5538297707069865	0.3179583809248189	0.19972031818170477	0.794162703899575	0.4445667549082787	0.39726594755596034	0.41215358328067786	0.6249698797332868
12|1	0.5758016388514187	0.3262590228321379	0.6174572287034611	0.5550670338333673	0.41999628745585843	0.33772557808479553	0.5315660868090917	0.7045841241250578	0.4773299523921801	0.5138855533624084	0.48055401867658043	0.7186457102426222	0.6928649322790922	0.621497991060871	0.5351839392946329	0.6052493915694193	0.5437257464106728	0.43162806455721353	0.4780374282394317	0.6735531904719531	0.4912384210733667	0.44406268783232017	0.5798141786254514	0.6649492608398859	0.6290747111953805	0.4421969871419118	0.6679722262094672	0.5966692434554915	0.454838274734502	0.4494823118444731	0.4341751399586852	0.532873838369581
14|1	0.5608846831606851	0.14393352069033344	0.6633008980207622	0.7634248060462182	0.4073205490220109	0.3671392872816815	0.5201546661902373	0.7520078910532002	0.6157599983124912	0.3852833899046261	0.6710787449516127	0.6452995287852393	0.5080535360903284	0.4123151920892956	0.6092083212607022	0.698934455724507	0.6367805116117186	0.42401110052928903	0.6330573166209541	0.6206254850756668	0.5219999428889451	0.31490374514994113	0.7256778983639882	0.6093860453343497	0.4680333784712033	0.278886372412854	0.6244254977099097	0.6729852171316373	0.6708445710379369	0.27892064320592	0.4080859183011584	0.6458073630707579
15|1	0.6525365833543706	0.4055047368266148	0.5089828220831955	0.4701399591174778	0.4346201289143423	0.47293073861716584	0.39521139492403234	0.6609136031397138	0.6789927223384938	0.4690393899023195	0.5722491091121844	0.6970132548589509	0.40879065745585463	0.578298028511451	0.4320751337434947	0.5811848599880028	0.6613719757798572	0.4406362486978096	0.5585011323328668	0.7110829682917839	0.6207143964582268	0.39707596733019634	0.6119451105448515	0.6416460890432584	0.4826177577836495	0.4115232981402681	0.5502375791611227	0.640553395281145	0.577570006602393	0.35977602686846355	0.4183611130211714	0.46832177102080064
