ID	Pc1.A	Pc1.R	Pc1.N	Pc1.D	Pc1.C	Pc1.Q	Pc1.E	Pc1.G	Pc1.H	Pc1.I	Pc1.L	Pc1.K	Pc1.M	Pc1.F	Pc1.P	Pc1.S	Pc1.T	Pc1.W	Pc1.Y	Pc1.V	Pc2.Hydrophobicity.1	Pc2.Hydrophilicity.1	Pc2.Hydrophobicity.2	Pc2.Hydrophilicity.2	Pc2.Hydrophobicity.3	Pc2.Hydrophilicity.3	Pc2.Hydrophobicity.4	Pc2.Hydrophilicity.4	Pc2.Hydrophobicity.5	Pc2.Hydrophilicity.5	Pc2.Hydrophobicity.6	Pc2.Hydrophilicity.6	Pc2.Hydrophobicity.7	Pc2.Hydrophilicity.7	Pc2.Hydrophobicity.8	Pc2.Hydrophilicity.8	Pc2.Hydrophobicity.9	Pc2.Hydrophilicity.9	Pc2.Hydrophobicity.10	Pc2.Hydrophilicity.10
1080|0	0.24407929966529648	0.07890218433680711	0.0	0.11864280058105497	0.0	0.11251616241308764	0.4350845361722942	0.05482683671842123	0.16824632728775257	0.17036673192398089	0.3380926920748265	0.12822370250119405	0.0	0.11815471696158195	0.05570526958603956	0.10564917492516132	0.2109205343663199	0.0	0.0	0.346701260865841	0.49365189580344215	0.3231332290613852	0.5737512278103021	0.4588329223692288	0.4383561090349381	0.5510029838981209	0.36155758031989005	0.33564054536740145	0.40074104332648824	0.5557182454197598	0.5892502779380452	0.5691650226613536	0.608583514492763	0.5890770571863643	0.216582707483148	0.3465526294481282	0.5514411754770304	0.4991664677854528	0.4362985313895451	0.641937974253875
909|0	0.08671349231030065	0.0840941935363366	0.0	0.25289973193053844	0.0	0.3597602278363602	0.23185722611529883	0.23373845257833917	0.0	0.09078869645364865	0.36034024304316303	0.2733224420772077	0.5176651878714111	0.12592966492517288	0.0	0.11260121931714721	0.11239988085801708	0.0	0.0	0.3695152824424808	0.5510765327218836	0.4415494738223979	0.6067338654394798	0.5232926548798523	0.4254106746552874	0.4131367042823662	0.3965024688827026	0.3791261689337552	0.46211977864782455	0.6103982543471776	0.5446457508783707	0.49179420612887664	0.5675511944646952	0.521926760424137	0.26457150600498314	0.4590290262164615	0.4911786453906236	0.48330056493973056	0.2945987064217015	0.5142185909896594
3307|0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06070384772292558	0.0	0.0	0.37433360238068514	0.3549207184374621	0.0	0.13081998480082616	0.0	0.0	0.2335295772318244	0.14196828737498485	0.0	0.12795498095840993	0.35167058723734373	0.17651191078916562	0.5596371007860963	0.5073429929345218	0.5031735971311246	0.7105730745958198	0.2933852437493488	0.13582839341848496	0.38230940669677205	0.4754653174300577	0.8186997389007282	0.8435399382811064	0.46117439846749897	0.28268720164988503	0.26385742964125697	0.5446879103164761	0.47377526436223466	0.43439931610403026	0.39086795490575077	0.556977375188265
952|0	0.13638083749798527	0.06613063456239594	0.06119299195682852	0.1988772238596927	0.0703839971430772	0.09430366575329452	0.6381538006532803	0.09190451528593983	0.0	0.07139510892601968	0.495892449588717	0.10746869536776851	0.0	0.29708859678164995	0.0	0.26564462204129186	0.17677975454194905	0.0	0.0	0.19372150109956124	0.6244186052073512	0.6890776172011537	0.6774382092016576	0.6356639799202203	0.4316964793678386	0.5576745521276991	0.37276724902519554	0.36100980287163376	0.4629022127248116	0.6644322875972455	0.6375489999395763	0.7046613000821991	0.5491136719039029	0.47360615352686025	0.29575648237999297	0.5352831668454952	0.5500267183296453	0.508109902404299	0.3766650457976189	0.5775841618309077
2968|0	0.08548201013842963	0.16579981991112275	0.0	0.0	0.08823183179904741	0.0	0.11428222543806936	0.11520948032829356	0.0	0.0	0.0	0.0	0.0	0.0	0.1170553609269019	0.0	0.22160721472688166	0.13472039438278277	0.0	0.0	0.5356340845333328	0.47218001937096604	0.536950279315346	0.427589789873508	0.36046316227172925	0.6047442525007817	0.545597699775261	0.4168499338908173	0.3291532111993045	0.457768137455963	0.454771326489522	0.538102735143742	0.4641861761451706	0.3514772662224394	0.30680026057526366	0.5211083677967682	0.560749462868074	0.4816974107670355	0.3951341062588778	0.5801830734524818
4834|0	0.3106777300242224	0.15064664367682937	0.06969930740753381	0.33978412361172733	0.0	0.10741262976050192	0.311512407614062	0.0	0.0	0.0	0.3227574099553594	0.12240770381695382	0.0	0.0	0.0	0.5042855829492312	0.20135355473287544	0.12240770381695382	0.0	0.11032516980141305	0.44456639799387243	0.39770819834712073	0.614630280487361	0.6052051287365806	0.43270552809276847	0.600960563561658	0.36143676315992124	0.39306210570504885	0.5320026753680726	0.6473838565194998	0.5112834921301517	0.5574707123492992	0.5053193902572178	0.38747429617917967	0.3490772277306435	0.6103952681599089	0.4648061906821306	0.4190003612616611	0.4124057569415277	0.622186520667381
977|0	0.0	0.08057668684106505	0.07456043000949757	0.12116069876543355	0.2572775537668155	0.0	0.11107953067210245	0.05599039988409533	0.0	0.0	0.0	0.0	0.24800609874219437	0.0	0.056887475303235055	0.3236739472239347	0.0	0.0	0.1620251782765389	0.11801971077226305	0.5688412150839157	0.40841171356967665	0.5746020656380719	0.4403172527971836	0.3874968779944484	0.5559093144900569	0.37368076774039494	0.3329729481918364	0.5128822441815217	0.6481187534867352	0.5365264427516077	0.499331496262431	0.4867148995334132	0.3546163843341992	0.3308676173456006	0.602147059969409	0.5351763782905401	0.4464608911793682	0.37623798601978087	0.5577811193128349
3326|0	0.0	0.08168256683963766	0.0	0.0	0.0	0.11648104591901934	0.0	0.05675884378234144	0.34835009929616156	0.0	0.08750162986778151	0.06637104687286678	0.5028197492682935	0.12231829380584974	0.0	0.10937207714731657	0.10917651260886625	0.0	0.16424890341275128	0.11963947999704899	0.5273543306758423	0.519138091530336	0.47753393218916185	0.4399837997164556	0.35086431658768635	0.3834287693901034	0.463505200300413	0.3564900977336015	0.3160643988928117	0.48900085961459716	0.4207261941106149	0.4768326004619035	0.5989000873923814	0.43932903439416876	0.4162786286436977	0.6356114304996727	0.5006877111664242	0.5100617095206036	0.33134597843074404	0.5580940886667948
1749|0	0.0	0.16344571276733805	0.0	0.24576831767935803	0.0	0.11653849965009011	0.4506383614499878	0.11357367963310616	0.17426096067663285	0.0	0.08754478963743341	0.06640378408129269	0.25153388137886484	0.244757253464275	0.05769667575691982	0.21885204882558437	0.43692145365219204	0.13280756816258538	0.1643299184161013	0.47879396644382183	0.5267158840246658	0.4442787195106992	0.6009756530565477	0.49137659151073027	0.3593960653273793	0.478392360725358	0.3212589408008207	0.316658435436308	0.41408753325357567	0.44317482783987255	0.5983739229387991	0.6417788552932983	0.5864846619493312	0.45963756476635836	0.2648071220864949	0.5072942530563272	0.5314866009950294	0.5064981959959157	0.37176412095654393	0.5696512783190971
3822|0	0.16424517669359703	0.07964196406053653	0.14739099657615226	0.2395103694362474	0.0	0.1135711037463939	0.32937288699019623	0.11068177633314188	0.16982378959206754	0.0	0.2559469638674422	0.12942591630565584	0.49025825154065483	0.0	0.0	0.6398383920397956	0.1064490530827766	0.0	0.0	0.2333012669607365	0.6389179199602868	0.5899161618736309	0.6006433849382347	0.5098915582425849	0.3838358519238181	0.53025030955248	0.3933758302474868	0.38114710967871585	0.45033785724978176	0.602814763952493	0.51437322803976	0.5646004386376864	0.49401749159430086	0.3871563332167247	0.2491239920844497	0.4695056163739533	0.5206666545226372	0.4762289792507181	0.3919071795915767	0.6038466293325137
1230|0	0.072441992571898	0.21076135147570535	0.06500828635627455	0.10563846532894612	0.0	0.20036672539436	0.48424411831669883	0.1464519430106805	0.0	0.0	0.15051732155174585	0.05708460641810082	0.21623334901745309	0.0	0.09919892586797383	0.09406905979717373	0.0	0.0	0.14126768293833572	0.3086996340789884	0.649148666597383	0.5975978001378992	0.6204145649677739	0.5734074750939033	0.4142227822287657	0.565331851229108	0.3277060894203747	0.27073770037132805	0.39404394923827174	0.5648685689727709	0.5815321841209337	0.5905179018385679	0.5579575301560642	0.47317337975399165	0.31736160402290464	0.5871239108070754	0.5595159164602016	0.5174914743656541	0.3941676010734505	0.648493642412531
2799|0	0.0	0.07638909612796212	0.07068550567947897	0.4594557869166133	0.0	0.0	0.42122679792466855	0.053080564697647034	0.16288756738975713	0.08247021784843508	0.08183105249919413	0.06206984520501866	0.23511715931565527	0.0	0.05393101888127292	0.2045683537669374	0.10210128598146961	0.0	0.30720937789189284	0.11188619667323027	0.5407493982639853	0.6063794053187449	0.612773038472332	0.6355654681410795	0.48824349910459597	0.7986882027248241	0.38456884360724614	0.3657849287584056	0.40806456208848585	0.5508059043916984	0.5405449983622614	0.5491003396952905	0.5380320632100789	0.40881350133914307	0.24585634021154112	0.4330711875437804	0.5202059362844237	0.4643673516425807	0.3981662391919767	0.6046407975330599
2210|0	0.1713214752033653	0.1661464774262249	0.15374115376445616	0.24982937486724122	0.08841630864335741	0.11846417304907787	0.34356350686888437	0.2886259064230715	0.0	0.17937293256013828	0.17798274630775227	0.13500207042546694	0.2556902083074744	0.2488016039031482	0.0	0.11123417180615483	0.11103527771877386	0.0	0.16704529362259404	0.48670552191729244	0.5161756659095205	0.5441534108139765	0.6526509763456534	0.5617051719951208	0.3697273554339714	0.4511154832099441	0.2573339079841577	0.17921972568668076	0.4176967471744979	0.5082766526669418	0.5517615161763001	0.4935133662818917	0.501610502108131	0.3727347017071005	0.29150691745066987	0.4987754113167872	0.601337488267751	0.5278016162955932	0.3906729803343711	0.6024804923279298
5043|0	0.06953870413165716	0.06743819315438838	0.0	0.3042142433399154	0.0	0.0	0.18593474461762916	0.0	0.2876023880077803	0.0	0.07224248753019996	0.05479680245184628	0.20756727344017156	0.10098757964093766	0.0	0.0	0.1802751071643943	0.0	0.0	0.0	0.5723876021511629	0.4774917086986667	0.6829895986650544	0.8213635183482649	0.3435721484073799	0.32141842017260436	0.4152668491598885	0.5450463159053447	0.4280125741029568	0.5516154295332746	0.6323874410918942	0.7411009966424109	0.5052748200661683	0.4189149067519058	0.29872155142426926	0.549668918256212	0.5124998086739478	0.5142374209520113	0.4472901966300294	0.6007484631283719
2649|0	0.38582413042508745	0.07483395773947368	0.0	0.22505106542744296	0.0	0.10671478633704813	0.10316285305243277	0.20799977675960946	0.31914296548061394	0.08079127925400185	0.4008256305483211	0.12161243969131791	0.23033061596355656	0.112062614871079	0.15849925417551616	0.10020186333259273	0.1000226957455302	0.12161243969131791	0.0	0.43843361620350796	0.5673554080032462	0.5031359690560917	0.6238890480406075	0.5320239687162609	0.4795616600184094	0.5540133577868604	0.4142790642970571	0.3813785933862064	0.4582010845690353	0.5338637323327775	0.5931469157120564	0.569690053247274	0.5836658803356622	0.47366867156954934	0.29858569818791886	0.4660905290418225	0.518301388155934	0.44682380772417374	0.39055396612554605	0.5850246895134753
2736|0	0.24425188318354124	0.1579159489394435	0.3653128938369967	0.23745338099404786	0.6722908844017254	0.33778716092271666	0.3265441317120533	0.16459681098521609	0.6734611634022293	0.0	0.08458293763861818	0.2566287337568574	0.0	0.2364765235270623	0.05574465765140647	0.31717163193655706	0.2110696719947092	0.3849431006352861	0.15877023977227078	0.0	0.5954343810024887	0.5416595594069972	0.6266145716533572	0.5184917616670418	0.46380864807219824	0.47986735536720376	0.3373730278219853	0.3074828559318151	0.4206689595545326	0.5416933748374146	0.6084029647302304	0.5633042171869427	0.5070304646172847	0.4289503790422124	0.28187752218419354	0.5010838227054157	0.5494575472521912	0.4816569473342469	0.37827489207916126	0.5804582007492188
3742|0	0.4499901550311366	0.14546586380206383	0.0	0.0	0.1548218765782364	0.10371867962011495	0.10026646982778604	0.050540002344772794	0.0	0.15704599328117524	0.5454009628796355	0.059099034459601095	0.22386389162955306	0.32674909021030274	0.15404925529190971	0.29216583709891186	0.48607237529412856	0.3545942067576066	0.2925056047808156	0.5326552830044997	0.5845694427132603	0.5661687154305328	0.6145780795194883	0.5387223545994878	0.44321242481518136	0.4942410337663538	0.4124433709125099	0.3500279865935731	0.48734940561904516	0.5836829001941402	0.5885117116255854	0.5603193061933126	0.5691109751510859	0.4789914379223543	0.3227131257245766	0.5170691542294942	0.5283721524694037	0.47274318867610315	0.3871139311980897	0.5712327923509346
1815|0	0.0	0.3237602528863469	0.14979334979858697	0.7302425802681114	0.17229186491998633	0.0	0.11158046561232024	0.22497159831649874	0.0	0.2621504240095442	0.5202373819173336	0.1973031800232013	0.24912453090962763	0.24241281381960103	0.11428804107179247	0.6502672368041368	0.1081840859656461	0.0	0.32551172522294247	0.11855194381648379	0.4149404007877914	0.36256085024646606	0.540423858099404	0.4864360930977324	0.47046048440930377	0.6265053187925863	0.33202352616348074	0.31228807326939473	0.3873392622474656	0.5147638274607169	0.5717302451526184	0.5525408489309894	0.6003340707974012	0.5365810141852061	0.22536044942142025	0.4114843292317828	0.5186619696541074	0.4739808923526965	0.4434725000696964	0.6476409715917378
