ID	CIDH920105.lag1	CIDH920105.lag2	CIDH920105.lag3	CIDH920105.lag4	CIDH920105.lag5	CIDH920105.lag6	CIDH920105.lag7	CIDH920105.lag8	CIDH920105.lag9	CIDH920105.lag10	BHAR880101.lag1	BHAR880101.lag2	BHAR880101.lag3	BHAR880101.lag4	BHAR880101.lag5	BHAR880101.lag6	BHAR880101.lag7	BHAR880101.lag8	BHAR880101.lag9	BHAR880101.lag10	CHAM820101.lag1	CHAM820101.lag2	CHAM820101.lag3	CHAM820101.lag4	CHAM820101.lag5	CHAM820101.lag6	CHAM820101.lag7	CHAM820101.lag8	CHAM820101.lag9	CHAM820101.lag10	CHAM820102.lag1	CHAM820102.lag2	CHAM820102.lag3	CHAM820102.lag4	CHAM820102.lag5	CHAM820102.lag6	CHAM820102.lag7	CHAM820102.lag8	CHAM820102.lag9	CHAM820102.lag10	CHOC760101.lag1	CHOC760101.lag2	CHOC760101.lag3	CHOC760101.lag4	CHOC760101.lag5	CHOC760101.lag6	CHOC760101.lag7	CHOC760101.lag8	CHOC760101.lag9	CHOC760101.lag10	BIGC670101.lag1	BIGC670101.lag2	BIGC670101.lag3	BIGC670101.lag4	BIGC670101.lag5	BIGC670101.lag6	BIGC670101.lag7	BIGC670101.lag8	BIGC670101.lag9	BIGC670101.lag10	CHAM810101.lag1	CHAM810101.lag2	CHAM810101.lag3	CHAM810101.lag4	CHAM810101.lag5	CHAM810101.lag6	CHAM810101.lag7	CHAM810101.lag8	CHAM810101.lag9	CHAM810101.lag10	DAYM780201.lag1	DAYM780201.lag2	DAYM780201.lag3	DAYM780201.lag4	DAYM780201.lag5	DAYM780201.lag6	DAYM780201.lag7	DAYM780201.lag8	DAYM780201.lag9	DAYM780201.lag10
1182|0	0.6570314667231743	0.5609308199881565	0.35673061370684755	0.4456818636122324	0.6530416610764672	0.4833544820027493	0.35898062938838526	0.5151064208744641	0.3146387316703776	0.21433225131468792	0.5637163048442764	0.46959613800842115	0.41956287070469683	0.3385068694352967	0.5665013903554618	0.4629930497924496	0.3647295830708766	0.38359208498271485	0.39467014499732456	0.09804627561906959	0.511668427249313	0.4311696039180708	0.3877442576845481	0.3439897640648322	0.5068696085995824	0.2781711453847278	0.2864196139311689	0.4187385105770875	0.2214673196011392	0.17695082489835412	0.7207811973930138	0.5699180443148057	0.39893248706348566	0.48075865515679367	0.4289524176567608	0.4560923655811375	0.6331698769282175	0.2538261075201453	0.32052846930950485	0.2020479475562195	0.49400857811595644	0.4407413725559134	0.4099200635476608	0.41125021826163594	0.5509261581329739	0.2971244307192858	0.26351162800190053	0.394694125034605	0.228320413536876	0.21834483077207353	0.483326309766789	0.4971410762997255	0.42103552989509885	0.36979610620218867	0.503547222554269	0.34117703247043923	0.3137140975727154	0.40223387567030267	0.22365445495414524	0.16815568138415476	0.3902718834631591	0.5642856528880916	0.3421706775813346	0.5932952367636531	0.4395654185341999	0.3715224320230942	0.2705728127671702	0.3884900180640111	0.3501653736178068	0.12382026087895581	0.27272059012232497	0.24380355277264626	0.43774732804690836	0.38115255200635395	0.347089488885873	0.2928744342474727	0.33897371229712	0.3621204915263391	0.2966164335618287	0.1819142099607424
2807|0	0.782558078880153	0.2504265418503876	0.5950481158291259	0.29141161223075124	0.7294367835912416	0.3595242352590027	0.5661527442852713	0.16511943081067473	0.38710132700705824	0.21097297971468015	0.6860556557993205	0.361701475281924	0.4106447624218082	0.4974071765610922	0.35350636678065467	0.8101299258585187	0.4786336919625611	0.28244247378738485	0.4425874040176417	0.23164151415032433	0.7152091729437925	0.5342706941582972	0.4984141866808369	0.5516518456576689	0.43218867921883697	0.4150631972395751	0.469721173163607	0.4659015619386123	0.2996350338104621	0.11465726174294943	0.6160270487226599	0.1295457974461644	0.527066229231103	0.3925869460057618	0.4579117878392714	0.7744669988077301	0.31075968901115886	0.6975166904718182	0.3390000721404966	0.35995534230068893	0.7113356401140113	0.5146642760598262	0.5234779972542194	0.5841220676702594	0.4495736296922784	0.44114656723718054	0.40923716784824027	0.462408301429904	0.2991225392644145	0.11692929856365915	0.6928958898346325	0.5086273520162268	0.4824144911176639	0.44961807164554685	0.6260486996628527	0.35632987318948706	0.45724436474754276	0.4228627282785206	0.3535107059724012	0.09725849825237456	0.45786347801574867	0.4793209725972223	0.3547546076971247	0.345289830680757	0.7535539271727151	0.6207705513610035	0.27094688852294846	0.40825030118024946	0.5559194421344525	0.16741852570462862	0.3869804454316571	0.6956535927791545	0.6235814929992156	0.11655806947196463	0.3909793792290987	0.6573356420043819	0.7534311644314369	0.1266797349436116	0.1336754247124946	0.30561662353478836
5281|0	0.46970229382536766	0.47383708336545427	0.6194903128577257	0.5058720773993812	0.5673934326089213	0.6923438246741477	0.5375575753160518	0.3785307561083622	0.3221645597421093	0.1947332926542685	0.5630668725257535	0.2517936712579777	0.7101873118824796	0.5536158880317522	0.673676674342975	0.6129514730633441	0.6389340755088858	0.36984854212156054	0.2631352427101421	0.07672660715691662	0.6780450328716764	0.4552306343576488	0.4853757961602688	0.4437547507902409	0.7168867022154498	0.41513022217738454	0.5027977388067875	0.4623701500662955	0.24112918914821393	0.18106914398409862	0.4278155769527372	0.5590598854521016	0.37642441635187324	0.4619947007919126	0.5223185525057906	0.5345095962458984	0.34925033853644777	0.4348295456666966	0.39086469948897423	0.21700419806095528	0.6625060442105029	0.45670913836236837	0.42708885666241586	0.48315466533917134	0.7148753714921123	0.36096525383294675	0.5008752704338206	0.4279280922920754	0.2277991043217901	0.25322474682732976	0.6009120791080622	0.5083466397621105	0.40513938319481646	0.4869211226967601	0.6957632256201002	0.4151359932141296	0.49394311362048626	0.47329910548728066	0.22401863845081077	0.15920576002057524	0.3923067559083385	0.4317565689392867	0.39572223484237895	0.5383065327528662	0.5493341812688808	0.46920033247272064	0.4456689895006579	0.39708361958830746	0.2694114749701651	0.12628434717265857	0.5137600245987761	0.4194288897227946	0.3291069449398294	0.5513348417183878	0.4548081991762413	0.39203795134528013	0.4256384393562799	0.3990706987928578	0.36000411977949365	0.21611309669352735
3989|0	0.4633236984375334	0.4041862686783019	0.3646356547380514	0.5840747954381112	0.36778403768310614	0.3407575700349344	0.4002347103765527	0.38620556221750424	0.28221118868805695	0.26881782949733535	0.4366275963709329	0.6107824050108602	0.5281727990718793	0.416537963763015	0.43718406551388544	0.6048954555693072	0.44623035378220205	0.38935841273156563	0.39480465172011353	0.1950771965938719	0.5339171772372983	0.5162513129017623	0.41158079697744543	0.48423181352589295	0.48461169885225036	0.5487745952073384	0.4299896544896207	0.6176304007543089	0.24993283831262228	0.23572906327984625	0.6313268263326935	0.4576525105485529	0.3666435575169827	0.43821177183892207	0.4497252074405559	0.46005085979995597	0.3597145523880962	0.3652953280194087	0.4296719735233868	0.1403797465866986	0.6103589065459857	0.4621329235342134	0.41704953090608105	0.5711715554838177	0.5360549212498578	0.5122936110938974	0.4249598753343632	0.5650160912813359	0.20411356323752988	0.28979440645086685	0.4866864481181637	0.4922340611807482	0.511783224876244	0.5105629989764046	0.4812611143373123	0.5539235382071606	0.4399522114078151	0.5747706443527955	0.23771402803135436	0.1987372979729354	0.48184640333346196	0.3552704455252377	0.496538366124832	0.5332963187557481	0.4725044308182828	0.43371868529992924	0.5345146792803198	0.43747391440065175	0.31133325600243533	0.18481062196164333	0.6562326220311867	0.6516129974524499	0.15263088939764474	0.743841532690543	0.35399008035672896	0.3589115350060846	0.7157290367269381	0.1743638442226066	0.3427006309810723	0.3893933138432446
1255|0	0.7033669169394228	0.3184352953623556	0.5604137142583049	0.38938171462516813	0.6838724761026381	0.39866195178371794	0.36017659971591637	0.46780800436281916	0.21621577989194612	0.23884920599355766	0.964452074329263	0.1904711589885709	0.6522664198263258	0.367533190484233	0.6430199574428178	0.4440050934124875	0.6236961946498046	0.3210275430244393	0.39054764063103475	0.14408190038304036	0.18643354089371791	0.5807334367913414	0.6403812702589626	0.4876793876168958	0.2886782842529211	0.3252795762426917	0.4568590304647824	0.7745902318715961	0.42482072993190406	0.24931755757726437	0.3911218498055743	0.4153433350042242	0.7708742438925216	0.7111332680979373	0.6019988073173015	0.5303549171933466	0.28351348108494884	0.34929606625032983	0.18613494678876252	0.24443147156279277	0.19722366974081476	0.6224046602546767	0.6041947301234063	0.523559351666236	0.34795406511464744	0.264915661815541	0.47347419851094535	0.7649725850962132	0.36381405647274884	0.21388325050745424	0.1791573442049888	0.5146980595865818	0.6124067088290533	0.45679662850331987	0.2987502683604863	0.30580795830069624	0.4812161085729015	0.6988052773919692	0.3806979691310399	0.216627192809857	0.27029058035209097	0.5371491285707486	0.6412742272219056	0.5872709305013425	0.46375179857781446	0.2711311358132073	0.5659738298940356	0.5064792450702258	0.27409259201477204	0.09657666380058402	0.5758417152034543	0.5728986105951259	0.31954859087517307	0.521386414380055	0.6059651075603558	0.27224836223618465	0.7412638812493157	0.3799661590143518	0.1911046969553274	0.2977929675105133
2810|0	0.6767764491565644	0.4893329083145346	0.022508401142120188	0.6913352425335966	0.26350831358696913	0.44876280521416395	0.7746854027850448	0.27359521092722805	0.4080903670683982	0.45014470999793516	0.5882364616140872	0.47564442941643836	0.1398230371248499	0.4793636037454885	0.5218186317786527	0.5229248682529689	0.5458820302212052	0.6664136742260166	0.3389484283973462	0.21375638336139946	0.5307326172743919	0.47539685567283524	0.31511362631111517	0.7486629490749538	0.5203238435582954	0.15413191975303484	0.5950755245916911	0.2095554229282403	0.25221389147033235	0.5738181659957156	0.36871785247300304	0.3268121697105873	0.29656449777018173	0.39430491823408975	0.5447956177041704	0.7897877940204756	0.35761438882663565	0.8741697689954574	0.3738524950031844	0.20839414957216773	0.5333363549995437	0.4255069820883245	0.3734169361791429	0.6896847038772481	0.5455920764886769	0.2751476960068862	0.6191180299907233	0.23214692164125275	0.15600716770923387	0.5909446355958712	0.5032199467473193	0.48600427367293303	0.3217386215003526	0.7028469912021126	0.5259114321403155	0.23585537736218135	0.6355215232448495	0.21816010929926916	0.2016268016329705	0.47394639939247696	0.7261569694439548	0.4114979896354449	0.24329315214760433	0.6302660025734703	0.3231551952787318	0.6025258426585876	0.43679941143703976	0.3141022763214866	0.2684241260851001	0.2512948862860053	0.37133958337663664	0.44177596170546307	0.1328296037867434	0.5333945284275148	0.33112649545986317	0.7204556496869499	0.620209349376981	0.41719768128013673	0.7876995992129056	0.502364765870026
3936|0	0.4957385781627083	0.45325969022805046	0.4519155628915086	0.5819706321089378	0.5757632430344793	0.29136224848321307	0.6154789628484738	0.5398827808628028	0.36685808823795857	0.23940555628280893	0.24615108586839718	0.26067885944940006	0.5025423319595955	0.6550779300562011	0.496404366382212	0.6125573493565327	0.6951166472540775	0.6152528588311891	0.46929393312326856	0.13402064915764259	0.4075641498087408	0.5220303432848082	0.5329147020408194	0.5799399774206433	0.37283299380732565	0.43385326793411033	0.47949684769704837	0.7334257893560759	0.34928658682195024	0.2530684061372318	0.7024680955497786	0.5717170404799918	0.3706557951159471	0.6358052613710526	0.49290086468155403	0.38617728715444055	0.597216830046848	0.5943694250542891	0.43270074474549386	0.21906122353856627	0.46605606508705644	0.47012501917371374	0.5627074806977246	0.5907664473506932	0.3697290844220725	0.40854841583703394	0.4325951056452218	0.6536348751146867	0.3279412481223339	0.2651251909449887	0.41976157000715314	0.5937083210696049	0.5531385086874241	0.5673875980464004	0.3670074361415512	0.3536297549990337	0.4458913188550331	0.6958287246796883	0.34955649237947856	0.2033538671077251	0.4645210269826062	0.4712242686523056	0.379836517984309	0.6713225138263733	0.38644487751745277	0.2639251844272361	0.4999840424609693	0.5197407501779138	0.3817662183957914	0.12118254287549077	0.647235827781142	0.3821081113476038	0.6940704569203981	0.4105828555013079	0.5546013738613538	0.33737442343567087	0.5296169843745278	0.5865307677145728	0.42931893980325603	0.17469461231608055
882|0	0.5181133649289973	0.4243562875361293	0.723119359675434	0.5782569438810548	0.6156724776325142	0.47188057466096206	0.5826109657089852	7.798275533547068e-06	0.28246877331172887	0.23267361737086983	0.5741479552683006	0.8604797160267051	0.3766861118027034	0.06288995634258643	0.46305444444535654	0.9303880502567705	0.5162158529762029	0.0036726856849682815	0.4826377064169823	0.35455385297568187	0.5184443700263214	0.8576262032017234	0.2024657117166274	0.15275826622843588	0.38574834076108544	0.9441363979985259	0.4768416617791635	0.013149875826462666	0.5921391412391913	0.43821512637533355	0.5642134890747237	0.5125763870930677	0.6001226201505061	0.4151863168153822	0.47864532212317634	0.4934919048273154	0.6110392408458513	0.039385390651142486	0.4076347220437699	0.328897663116495	0.5168745537753562	0.8578272584830413	0.2042958322971975	0.15587043395642936	0.40859234225814395	0.9143100025800129	0.4809249291355622	0.0061352515297304865	0.5369676189397609	0.5054430379746835	0.5474070225478846	0.7580691428680676	0.20415326305347406	0.18162652953398306	0.4515381000444198	0.8125113765388264	0.46431594466142984	0.03450624417659875	0.7174664946708	0.3449716473727541	0.5447708974660649	0.3043035444823776	0.6308861275491975	0.6117681368047456	0.579371224685839	0.12680825091710685	0.5627581315162964	0.10995243361715179	0.6490896803231272	0.18085281847288256	0.6464604656458516	0.44367686568605214	0.11617288658307573	0.5030846347617085	0.2410660948459636	0.7845049568101679	0.5041519886554311	0.2262861101757227	0.9296022984375774	0.3638675672708037
3176|0	0.7448599062454682	0.3857946845974075	0.5040361287739202	0.5203274910428785	0.6199214346623049	0.1884839310462295	0.5009779462115229	0.28904479049908566	0.47430898555264517	0.13677790219859365	0.8037940682112426	0.30638480958936176	0.5957678467813001	0.3670256234760375	0.6204936148066168	0.19292808314010595	0.5499438333459773	0.36889522568860206	0.68322577553354	0.09665708308111277	0.4751999125705796	0.4346184920455492	0.562477328328236	0.30142803551844305	0.5284344602144566	0.4585060052937579	0.439391354052613	0.44200058606898723	0.6646140419249684	0.2052416434725106	0.42467172675195397	0.36203823367054216	0.2971236759971293	0.8184563873155114	0.4975258018428799	0.706862529589834	0.6447371617668932	0.5475809424912176	0.3979267221300961	0.08350332402166277	0.5651496388342854	0.4522237667552137	0.5639351223761604	0.4219795436363547	0.5082841659402259	0.6464871870294222	0.35045873856282783	0.4758706239267529	0.5075487284457397	0.15659125232342003	0.518814584885426	0.5561767309128823	0.5880415527808756	0.2576481462450749	0.5982454338943012	0.40796770111303177	0.37518837728439164	0.3692600748266085	0.6492729005581697	0.15158952861237046	0.43733198678644614	0.5237290001803662	0.5865056047934996	0.8288998312923713	0.5900477092450997	0.35425225882263284	0.47434318532007297	0.4082058654293189	0.44157421814629405	0.006384305479504388	0.6604417119776825	0.4856114164419675	0.26848579003628953	0.6379465277353058	0.292111534442614	0.39012198505049245	0.5427106629561008	0.3718495458501543	0.39630299329013685	0.29577459624303093
899|0	0.4189239100367421	0.5628399696488153	0.5861261616089641	0.5208167417540467	0.5802711201478791	0.4900207822371255	0.30565987492063074	0.3063073995581744	0.2835118031402973	0.24983782692131384	0.3915417867511736	0.6041613760233667	0.6556976877975407	0.49666486979495167	0.5585206939887555	0.7024904849614301	0.39980697923307446	0.24265959742482637	0.33219170537609166	0.18394045038907253	0.23184146805213182	0.5619455842469272	0.6625424154236608	0.639148389083818	0.6585115252692039	0.6388603862491512	0.4289353383898607	0.3816528081900324	0.2578789341755874	0.19974288462831935	0.4656774303740734	0.6023759244207323	0.5065593732441378	0.5099281536985155	0.6158037723156682	0.5080876948879468	0.39733197432274675	0.47035023811981647	0.38730082068607474	0.1663601750302987	0.17784952532382767	0.4503717252575584	0.5626627803875717	0.5621761583760416	0.5736324300266922	0.5484025655505124	0.4135310717664486	0.3285936805985796	0.18479741941673095	0.20116358158102166	0.21321195472591786	0.5451159459475627	0.6547808703106133	0.583299738167293	0.6672357642591079	0.6328803105739185	0.42438217411801926	0.3143143940290735	0.22714939494847228	0.17637396190670315	0.3320896709397435	0.6662139283133088	0.6490964249066209	0.5295223862016021	0.5936267422504552	0.611625667846691	0.4958548612054308	0.3595606894631702	0.27379220432213175	0.1416270094336069	0.5025270777804377	0.5018910528386016	0.5268123039246309	0.5814261143656527	0.6940438777012553	0.4984858289816943	0.2763685921278012	0.4350879929169116	0.3496137772368734	0.18927766307945515
