ID	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8	Xc2.lambda9	Xc2.lambda10
583|1	0.04862206386876347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046747722979128985	0.07934616967815336	0.14077552283286826	0.4360477088333791	0.0	0.2400886616550032	0.04902828455419317	0.0	0.0	0.18673769893649902	0.0	0.0	0.7080508116950711	0.5721122795858539	0.38531987962697356	0.4875714319033439	0.684665411188211	0.32514835754506755	0.3066317656064983	0.6171701323874532	0.6264729340093089	0.449368747325126
29|1	0.04919506354940763	0.07108483182940617	0.0	0.0791899840731158	0.0	0.0	0.0	0.0	0.0	0.0802812457787614	0.07121726476540209	0.1470621431217691	0.0	0.24291805052722215	0.0	0.0	0.07182863436560473	0.0	0.13659946426472952	0.09731165658288012	0.9909077090829874	0.2912026126377953	0.6230865482806106	0.6182122924797708	0.3242285435603272	0.7028609981653293	0.5234878132792712	0.6222388675232768	0.4584902274563475	0.19873988373379506
30|1	0.0	0.08906888284707974	0.0	0.0	0.0	0.0	0.0	0.08807743375859241	0.0	0.2011838725945495	0.35693928219747184	0.0	0.0	0.1521874556570284	0.06215612041066126	0.08294091762859325	0.0	0.0	0.0	0.12193094246373785	0.5361959024543624	0.5198765337532748	0.4423623516901184	0.4417569525168855	0.7500538543859226	0.6811982570975276	0.09798698171197297	0.1274427776521076	0.2579225729735029	0.2858582168703261
410|1	0.09817555807387196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28424781709311314	0.8804485814731605	0.0	0.3635824428721705	0.0	0.0	0.0716719905996773	0.18852632269996353	0.0	0.0	0.6932533463833195	0.641016737132438	0.5203760790864751	0.3818468427480713	0.6495039641226906	0.6249143428043896	0.2679925648082953	0.4806315859363958	0.5180879040759147	0.38964716748577644
181|1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5404778467204414	0.7174769813726092	0.0	0.0	0.161343196587057	0.0	0.0	0.20483997175428706	0.0	0.0	0.5768417215100988	0.6675016936764977	0.4476119865433382	0.28295179831536377	0.6102543000197703	0.4689710626109101	0.21952392586861103	0.5138526601869473	0.6179293630498347	0.34687472652548273
496|1	0.05880228423707764	0.0	0.0	0.09465486201720899	0.0	0.0	0.0	0.12603161973348712	0.0	0.1919184687483247	0.1702503277027605	0.17578166011870486	0.0	0.14517855271263802	0.0	0.07912112289408131	0.0	0.0	0.0	0.3489464558300976	0.4372575825550021	0.5362589716049705	0.2793725665848806	0.3317419800701046	0.7038691209830988	0.5321313253522587	0.42082212782481876	0.5826349477692442	0.37370011394490754	0.18306713417419612
443|1	0.08971709035630822	0.3240937108352715	0.0	0.0	0.1266220871007675	0.06266412801626818	0.0	0.0320486138763847	0.0	0.07320449717700236	0.06493950121102793	0.20114804154888052	0.22375307126230495	0.22150495513072124	0.045233322954326534	0.060359193727587426	0.06549697891005958	0.34456708899965155	0.0	0.08873368643583567	0.6426248339903105	0.4377103573061958	0.6293080249307251	0.6139391403532345	0.49501728019079566	0.5745878181447392	0.3858624301946165	0.7159717983086146	0.58382870704624	0.4496376096079435
412|1	0.0	0.10547682803949637	0.09704308623840145	0.11750338458387077	0.6181404788467869	0.1019707145501568	0.07477852400344831	0.15645410671645874	0.0	0.0	0.42269333672369486	0.21821319657054922	0.0	0.0	0.07360629452839823	0.2946599741629966	0.3197414829709968	0.0	0.20268850374599762	0.28878523317783067	0.28104178844602784	0.2808026768570117	0.262517154746699	0.301965543677134	0.35545823093262136	0.2755654447037095	0.3492479435604144	0.41893321541864426	0.3229449563966209	0.26626113815345365
508|1	0.04095986236899309	0.41429714746316026	0.0	0.0	0.0	0.05721795142543512	0.0	0.0585264996125198	0.0	0.0	0.4150689940892443	0.0	0.0	0.10112691394885837	0.04130206798600574	0.0	0.0	0.0	0.0	0.08102178903642224	0.6652747656192616	0.7600233191078198	0.5649728386896847	0.24851901645470467	0.6799083377634958	0.7518892930412534	0.5532794716306715	0.47058902304593064	0.4848514173699986	0.6326281901005407
338|1	0.338063976693945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48939852901455005	0.4210823313853103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7530449874921473	0.508331196055694	0.3481597898025624	0.3605023857635868	0.6682087331871651	0.37764424825934256	0.4201772076538828	0.5119173379918506	0.4398944752569604	0.2502304748525428
378|1	0.0	0.0	0.0	0.10452527397341567	0.5498675900641902	0.0	0.06651932398771924	0.13917393466339886	0.0	0.3178969906928277	0.0	0.1941118056890621	0.32388915415299846	0.16031746995303373	0.13095313175863763	0.34948683549227766	0.0	0.24938549977315838	0.18030179692560291	0.25688924386551587	0.3851218989960288	0.31335712474478633	0.4973759853811286	0.4515315060551486	0.5325841796666081	0.394787558559023	0.36572170382614344	0.3361441546250443	0.3303340053839886	0.2754937853948165
545|1	0.0	0.1552568958936774	0.0	0.0	0.15164558534766007	0.0	0.0	0.038382172669431856	0.0	0.0	0.07777307181403835	0.16059974580338204	0.0	0.13263976825573032	0.16251746974845954	0.07228758799915032	0.07844072019927342	0.20633081912995382	0.14917393947964538	0.21253909373503704	0.6995627749555581	0.5853801331486487	0.6337570121404228	0.4934616063295308	0.2481305682492405	0.4683616444029948	0.6264606110403518	0.6243943357573097	0.4782859122858912	0.09101163260091301
150|1	0.06406678827260949	0.18514771774345867	0.08517181580912593	0.10312920803178267	0.0	0.08949664787303634	0.0	0.1373150924641807	0.18479119757735354	0.0	0.370985305751014	0.0	0.31956320885968764	0.1581762293598053	0.12920408867796696	0.2586142508295598	0.0	0.0	0.0	0.2534581662849519	0.46303683209161134	0.3814470891386789	0.3397944017678967	0.3221522940068393	0.46806588295389356	0.33075786003077506	0.32605713438658007	0.42563838715184005	0.3777077863274272	0.42203290941122656
429|1	0.19397796382020802	0.16817408018495578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056162464325970725	0.17396144868771257	0.19351124736482514	0.09578349008355404	0.039119716649995875	0.0	0.0	0.44699458302646067	0.0	0.0	0.7111234295156932	0.6198551317357355	0.7535063430870222	0.5369169910456777	0.7210282870730799	0.8037475090829325	0.5722993871538177	0.38300938615426694	0.5197250164403855	0.48684764928524726
