ID	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4
21|1	0.12855391352307338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38205594060565023	0.5565653166197466	0.0	0.12667187225555906	0.0	0.0	0.0	0.1136145600367939	0.0	0.0	0.11364979318496675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30136006509850993	0.3498873481145465	0.0	0.07881155458466131	0.0	0.0	0.0	0.056831462149575	0.0	0.0	0.6919422210480076	0.8567712058695214	0.5545212353274268	0.35300930790562085	0.3984433608388776	0.7452084902025805	0.5162266739313053	0.39325030553699636
23|1	0.2578570171408059	0.30238744340666107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07663384375133457	0.1674561300249768	0.16490564645168002	0.12704098319650586	0.07760848043189347	0.0	0.0	0.22789124618593948	0.0	0.0	0.2003749818033834	0.16891720058021514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05313253624853625	0.09253251024084283	0.1076538030486307	0.06947599011508367	0.030344645342866114	0.0	0.0	0.1001990665794603	0.0	0.0	0.6199264496504591	0.8161154507192795	0.7067008679649104	0.33698805108553664	0.27320736983438737	0.7272495406572469	0.6407546567986169	0.4270391125789255
24|1	0.09043188370315704	0.0	0.0	0.0	0.0	0.0	0.0	0.14067181909379983	0.0	0.32078862901043853	0.6450219200724542	0.11745558405750292	0.0	0.5346477150173975	0.16330634290157747	0.6496762633803834	0.0	0.0	0.0	0.17996245144739448	0.03603683740367185	0.0	0.0	0.0	0.0	0.0	0.0	0.18310067073449784	0.0	0.15950951595080182	0.229337441518931	0.03328338693873882	0.0	0.14994057262254992	0.03274435881518821	0.21622102442203103	0.0	0.0	0.0	0.08883210062532147	0.4081637329401204	0.5584724145290307	0.37299674010326117	0.2533297108976696	0.4083998624339688	0.9489322324990449	0.42734704538322166	0.20666929043347937
25|1	0.0	0.5911001594228413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11235158299301544	0.08183486724759569	0.0	0.0	0.0	0.0	0.0	0.6682150080406322	0.0	0.12538529727577186	0.0	0.5706751992413838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1346284774686769	0.07815368792615351	0.0	0.0	0.0	0.0	0.0	0.5077735312415396	0.0	0.2085892365123316	0.6459398145118065	0.7778474144360188	0.28764832598929485	0.3523441591457599	0.4485174449337204	0.7833812606147804	0.3006118893587128	0.5520308266570874
28|1	0.06987334335146851	0.08194006854111997	0.1469426182438232	0.04948389214873412	0.2509903076191912	0.21976880813843477	0.0	0.10869186743561768	0.0922900784443436	0.12393070397421523	0.0622980472219123	0.181507097216657	0.0	0.10327558664517934	0.06309035984747612	0.2509903076191912	0.07521622833990164	0.0	0.4318854017637075	0.06952513674066478	0.018146383303156884	0.015297499920584526	0.04717931001624651	0.0009661202706566397	0.3541189364338131	0.04924559229964885	0.0	0.09220051462881068	0.007683376219067555	0.040160583245983456	0.014435385495092766	0.03351976147363588	0.0	0.01887567902411428	0.008244226309603492	0.054439149909470644	0.03450872009912233	0.0	0.08466549127993454	0.022365743829221796	0.6605352194179575	0.5446237462224499	0.7446960098094351	0.7978053233958169	0.2873495295629562	0.5829272136909123	0.5124773666590486	0.7798380181165573
29|1	0.06394988280324052	0.1499873207364991	0.0	0.090577864226193	0.0	0.0	0.0	0.0	0.0	0.1134245710128538	0.11403355350186789	0.16611996847747304	0.0	0.3780819033761794	0.0	0.0	0.06883982870325032	0.0	0.2635150927137182	0.12726239029612257	0.056241803423960936	0.09482429297764236	0.0	0.00598866952586876	0.0	0.0	0.0	0.0	0.0	0.12447128392351764	0.08948032231005115	0.10388912237351024	0.0	0.2340085539763361	0.0	0.0	0.10695424095277903	0.0	0.17493807031438488	0.13863806873901174	0.7561720721560803	0.3403837675606467	0.534648009328811	0.5229654648985161	0.6717583503045133	0.3076231006315321	0.5542908594138789	0.5915546986573833
30|1	0.0	0.1913063777191924	0.0	0.0	0.0	0.0	0.0	0.12688204816553142	0.0	0.2893423753190893	0.5817917395088544	0.0	0.0	0.24111864609924105	0.14729775586365484	0.19532994235153467	0.0	0.0	0.0	0.1623211001295841	0.0	0.08427111305945532	0.0	0.0	0.0	0.0	0.0	0.2539578373185434	0.0	0.22123726548949835	0.31808753310754223	0.0	0.0	0.10398264352822059	0.04541592619912138	0.09996508755674594	0.0	0.0	0.0	0.12320876853576389	0.41561467292247045	0.5047255588755203	0.4615072811828762	0.4228285559311784	0.3374956436596978	0.8353403632328903	0.4685292246901812	0.4107157724099785
31|1	0.1874590331430335	0.0	0.39422360262533584	0.0	0.2244556514105761	0.0	0.0	0.0	0.742798671598463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10089657060160741	0.0	0.0	0.0	0.11466579146255952	0.0	0.29812292803983864	0.0	0.7458846838274925	0.0	0.0	0.0	0.1456522328243866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10902915573918832	0.0	0.0	0.0	0.40959271395669733	0.49162843308548837	0.4456719069996201	0.19082167504555966	0.37572543635624917	0.5731091619012348	0.38388126368599806	0.8409418440767441
32|1	0.059375475835669225	0.13925855916651503	0.49946302611453475	0.0	0.42656235497617034	0.0	0.13787345804344162	0.23090462824982474	0.0	0.105311184010545	0.10587660529789987	0.0	0.0	0.0	0.3216694627945349	0.2843749033174469	0.25566255364548246	0.15742621237666318	0.0	0.11815916853305063	0.01180040270477954	0.019895607452293417	0.12272084155270632	0.0	0.4605596592440827	0.0	0.005026063018525944	0.14989256867766673	0.0	0.026116005996576843	0.018774359517821252	0.0	0.0	0.0	0.03216680331856604	0.04720161081911816	0.08976263472299092	0.017702649187622023	0.0	0.029088417186783535	0.5398361453418449	0.4252399273804292	0.6666776675058321	0.6510388625267607	0.30151000234673403	0.49029749426969094	0.6420859440071002	0.7228306070281916
33|1	0.14460862545808573	0.22610893965805265	0.0	0.0	0.0	0.30321973768644533	0.22386000251457103	0.14996450047505186	0.0	0.0	0.3438158071113898	0.0	0.0	0.0	0.08704712249904362	0.34629671008722895	0.15566616495883034	0.12780354101002975	0.0	0.0	0.07344223092203929	0.0825496006874271	0.0	0.0	0.0	0.13287151498793778	0.02085382395104175	0.24876992009465487	0.0	0.0	0.15579477882990594	0.0	0.0	0.0	0.022244078881111202	0.14688446184407858	0.13966405029606407	0.03672535822421825	0.0	0.0	0.6333376669294987	0.5823390942214729	0.633940121277033	0.600546408529698	0.2673461741726129	0.709249323027221	0.5939638284656951	0.5216159447638716
36|1	0.03628186443834231	0.4254753409928125	0.0	0.0	0.04344239581500786	0.11411536534822432	0.0	0.11287691158595388	0.09584359226317968	0.0	0.1940902663875207	0.04712395013565186	0.0	0.0	0.06551957509284562	0.17376958326003153	0.039056167478128234	0.096196559540842	0.0	0.1444042300133616	0.021560226189319773	0.1817538805991859	0.0	0.0	0.140246208475532	0.05851006732690056	0.0	0.21909202698512611	0.018257668915427173	0.0	0.10290651460561241	0.019912883661448697	0.0	0.0	0.019590392313609956	0.0862409047572791	0.04100077676148107	0.032344075891640456	0.0	0.10629346637167437	0.6742664491391125	0.6635966095726312	0.6068856424278856	0.7338119148647866	0.2903856971595699	0.5391300865004981	0.6280245558128559	0.6870639185148192
38|1	0.21457294863232204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7652403646524762	0.2786936418053416	0.0	0.21143158067897871	0.0	0.0	0.0	0.0	0.0	0.0	0.1928547554498988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61366117820223	0.17811938868866456	0.0	0.133737006114195	0.0	0.0	0.0	0.0	0.0	0.0	0.6934528171819887	0.321642931794387	0.5766166070678806	0.4145373077112495	0.6087348902140326	0.3781255142016122	0.648879996176767	0.45408220651576264
39|1	0.15900491732704738	0.0	0.16719250679156128	0.0	0.0	0.0	0.09230476677974597	0.15458811406796272	0.0	0.14100936347486745	0.28353290033168205	0.2065202522372242	0.0	0.0	0.0	0.09519293815224059	0.12837245502208056	0.0	0.163800908206085	0.07910626634820049	0.08354082163173558	0.0	0.10860010661435578	0.0	0.0	0.0	0.008895489515168685	0.26529069933248467	0.0	0.09244398912800167	0.1329128724643541	0.07715775556003442	0.0	0.0	0.0	0.04177041081586779	0.11915129790788964	0.0	0.06496266673104129	0.05148278267584755	0.5989849829938787	0.7201591380133132	0.7888402815245545	0.48098023148896046	0.3151072898273782	0.7530832408001583	0.5618798009500167	0.43618158073780583
40|1	0.0	0.0	0.22994002762418478	0.0	0.0	0.0	0.0	0.0	0.0	0.2908954852842386	0.09748577281622944	0.3550343957966912	0.0	0.0	0.09872560635932606	0.0	0.0	0.14495001924070275	0.0	0.32638478993610187	0.0	0.0	0.2517877578010196	0.0	0.0	0.0	0.0	0.0	0.0	0.32149505378539606	0.07703913740050779	0.22361140880836988	0.0	0.0	0.04399799947443961	0.0	0.0	0.07264145665388153	0.0	0.3580862345192751	0.6205542713256871	0.6863316100898796	0.45721029201858904	0.5178008151356535	0.45648783175144797	0.6661455847216651	0.37876884756745677	0.6055467349927915
41|1	0.08715486958667783	0.0	0.0	0.0	0.0	0.0	0.0	0.0677871207896383	0.11511585627871611	0.15458204552095328	0.15541200465588859	0.3395979059010147	0.0	0.3864551138023832	0.0	0.10435561679097766	0.0	0.11553979834356375	0.0	0.0	0.05506505374634539	0.0	0.0	0.0	0.0	0.0	0.0	0.1398908589292536	0.023315143154875595	0.12186696588404683	0.0876081216688742	0.15257316868116635	0.0	0.17183428718506072	0.0	0.05506505374634539	0.0	0.04130356197819758	0.0	0.0	0.6324177127457745	0.64680156551122	0.5799937823831783	0.675579632083942	0.28780734674110237	0.5616296573968508	0.5402673182324719	0.7731388419032756
42|1	0.24877356538121478	0.0	0.0	0.0	0.19858074849796314	0.0	0.1925557718130002	0.12899370056803727	0.21905666035781415	0.14707889832792934	0.0	0.0	0.0	0.24513149721321556	0.0	0.19858074849796317	0.0	0.0	0.0	0.0	0.08798671642872717	0.0	0.0	0.0	0.3815607272077545	0.0	0.012491855648983875	0.14901813398479574	0.024836355664132618	0.06490912983675938	0.0	0.0	0.0	0.061015244376749156	0.0	0.05865781095248478	0.0	0.0	0.0	0.0	0.3462694934679606	0.39204100393153285	0.6652884787768267	0.41906882322766115	0.41563802930074606	0.5324840362354465	0.6065204362475327	0.5537490591755013
43|1	0.2629986292708227	0.0	0.0	0.0	0.0	0.0	0.0	0.06818482981095401	0.0	0.46646694871659794	0.7816190571749978	0.11386344558417709	0.3363876574444982	0.0	0.15831195287761995	0.6298072454905852	0.0	0.0	0.0	0.0	0.10228188352081798	0.0	0.0	0.0	0.0	0.0	0.0	0.08661452569984837	0.0	0.22636467163014165	0.2712162883223722	0.03148895918096973	0.10990427692012034	0.0	0.030978992012931184	0.20456376704163595	0.0	0.0	0.0	0.0	0.5561383391251127	0.3844673947700862	0.2534080387723056	0.4896583981908892	0.5048544321385968	0.648399873040731	0.2088180674136202	0.7864970950274303
45|1	0.23609795169689515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42100293583563925	0.30665094738450993	0.0	0.23264145569384348	0.0	0.0	0.0	0.0	0.0	0.0	0.24361566018425443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.387590839303989	0.22500182775258398	0.0	0.1689376492664885	0.0	0.0	0.0	0.0	0.0	0.0	0.5014069167773452	0.641224501501953	0.47548709467994826	0.17292887978637625	0.4433858561062099	0.7086659162567062	0.5993457314452371	0.2753007701978381
48|1	0.20120387417450636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3587808412574453	0.34843932748871026	0.0	0.19825823071642362	0.0	0.0	0.0	0.1778218104416715	0.0	0.0	0.17442350440923718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27750659550041834	0.2147952079675889	0.0	0.12095567579453251	0.0	0.0	0.0	0.087221828663574	0.0	0.0	0.6552298690666776	0.6930587770103198	0.4484368743456261	0.1924431199842669	0.5056440841160026	0.7143769163755918	0.48840641428283454	0.32707197723346226
51|1	0.0	0.12270233109135376	0.22004133162441647	0.07410036415915139	0.37584903667435704	0.0	0.1214819024324938	0.20345274513545708	0.0	0.0927909052443469	0.09328910449631646	0.0	0.0	0.15465150874057815	0.28342669321027597	0.1252830122247857	0.28158405031642075	0.13871006097658808	0.0	0.10411141337090334	0.0	0.018660877163921796	0.05755236564551788	0.0011785358254546437	0.4319771210011888	0.0	0.00471414330181867	0.14059016888957662	0.0	0.02449523499510882	0.01760921437726613	0.0	0.0	0.023025770843812014	0.030170517131639495	0.022136128880379358	0.10523990687971103	0.016604014869027517	0.0	0.027283177018699544	0.4955211388707513	0.4906139071161772	0.7036526606355868	0.7390417056878313	0.2913509921798552	0.4970019609799056	0.6250758208513082	0.7493643730813856
53|1	0.10000675772775834	0.0	0.0	0.0	0.23948786649418244	0.6290915790608648	0.0	0.07778303378825648	0.0	0.3547535381279104	0.35665822853763834	0.0	0.0	0.0	0.5417913638813475	0.478975732988365	0.21530760556131892	0.0	0.41209285896131775	0.39803353739859676	0.022867924256384144	0.0	0.0	0.0	0.2975051972555128	0.12411778764457504	0.0	0.058095168323830174	0.0	0.1012200790007108	0.07276542032616706	0.0	0.0	0.0	0.062335840586274026	0.09147169702553656	0.08697521530631451	0.0	0.07112984111393233	0.11274051193118088	0.3288080699058267	0.3097436939143269	0.4397142687301406	0.41087009879391695	0.3114312075994083	0.6257608522318183	0.6043946608552447	0.5663182560248119
54|1	0.2439451086036138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43499575564600657	0.3168430650307039	0.0	0.36056059423884307	0.0	0.0	0.0	0.0	0.0	0.0	0.21801132362778197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.346854515997683	0.201353830250119	0.0	0.22677310953237778	0.0	0.0	0.0	0.0	0.0	0.0	0.6115381921514987	0.702955565713455	0.566572275170516	0.24670957670852164	0.48499435389719087	0.7279959500303437	0.5235343772964557	0.2900917118998225
55|1	0.0	0.2739399966835924	0.0	0.0	0.0	0.0	0.0	0.09084398614428961	0.0	0.0	0.41654656026558606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9625790136073267	0.0	0.0	0.25809235155875354	0.0	0.0	0.0	0.0	0.0	0.3888911220626393	0.0	0.0	0.48709431049861784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9522913702130508	0.0	0.33690674095899675	0.35528981481100214	0.20736129543685877	0.20742644587443693	0.6009611367398953	0.9149533127249926	0.2840171387212341	0.17909455413214226
56|1	0.11423747899520505	0.0	0.0	0.0	0.0	0.1197682997994019	0.08842211954548017	0.11846849673576819	0.0	0.1350780379951371	0.2716065581751281	0.1978333196535358	0.0	0.22513006332522847	0.0	0.1823776095392261	0.08198178678676774	0.0	0.15691089412117717	0.0757787921887909	0.05765312044247612	0.0	0.0	0.0	0.0	0.052152946341632846	0.00818526349786311	0.19528767012683837	0.0	0.0850631557168372	0.1223009573024023	0.07099739245216996	0.0	0.07996023435490582	0.0	0.07687082725663484	0.07309208169116842	0.0	0.05977597340885126	0.04737233865392772	0.5594782194756974	0.7189274035434704	0.8163287131092156	0.5426362836246001	0.25147723603487165	0.7023115953373872	0.6031942010455987	0.5410607066850845
