ID	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Schneider.Xd.5	Schneider.Xd.6	Schneider.Xd.7	Schneider.Xd.8	Schneider.Xd.9	Schneider.Xd.10	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4	Grantham.Xd.5	Grantham.Xd.6	Grantham.Xd.7	Grantham.Xd.8	Grantham.Xd.9	Grantham.Xd.10
1775|0	0.024633706538285265	0.23581056365358197	0.18414776038339253	0.2208735905804589	0.12788753750486087	0.051499642546297957	0.1277481821001401	0.05747864858933232	0.026620955758058517	0.03434076615525575	0.03123966497066425	0.06912130268007333	0.0	0.10136269420965857	0.0	0.035130489362782416	0.04110670848370525	0.04250818454413873	0.03952325908149605	0.031881138408104054	0.03548411994608243	0.07338762650979672	0.13346035465882544	0.12725667480727787	0.40734450526111016	0.03586572127454681	0.06674888694863208	0.0975176617828869	0.007732870878277059	0.012524155057428842	0.010611366525189037	0.02283790728431633	0.0	0.05479418930356903	0.0	0.024512043686391805	0.07988250228863096	0.014677525301959343	0.016113720615395927	0.017059715996214996	0.5231634965105297	0.4320812021643579	0.44357238613984823	0.6337223337742299	0.7439333328545573	0.6675042552682797	0.7918752800153883	0.65383162612678	0.6096104610487741	0.8807753268237687	0.4278659092329229	0.38126275584949965	0.3895680976485973	0.5545928207963322	0.5174957161651437	0.37181461222238893	0.7909712007150442	0.4730073895274278	0.5462936073019803	0.8153677549116328
1030|0	0.0426017346781682	0.12234381843592189	0.2653888760521279	0.19099030202172024	0.12440798950776391	0.0	0.055232189185478064	0.033134682527464154	0.046038499822244276	0.0	0.18909146731789828	0.11953894931764572	0.0	0.08764873849318737	0.11821155043145794	0.06075495722178256	0.01184837995312036	0.03675700197178011	0.20505554790013378	0.05513550295767023	0.04967382150445008	0.030820354559352916	0.1556913779393078	0.08907259584331989	0.32075831471081706	0.0	0.02336025453741829	0.04550462697393421	0.010825159206658105	0.0	0.05199156541630843	0.03197053024564461	0.0	0.03835288550318176	0.043557103281333054	0.03431413501693839	0.018637769825129758	0.010273451519784304	0.06767225024923791	0.023881705072585677	0.5791649377260788	0.5258406402703273	0.4788526738657653	0.6737238002573159	0.7515453498963316	0.5797625963095651	0.6795694374561427	0.799496124332325	0.5279095207230546	0.7733299280338725	0.3817755037922981	0.4051334178580055	0.40638325051894536	0.5701965215526832	0.5826017253013526	0.3615380861889292	0.6314845806976143	0.5747637577571667	0.5886138787469494	0.7370665510619192
5115|0	0.07637423364570518	0.0	0.38062059547004046	0.3043535524418357	0.0	0.6386770462477148	0.3960698927855844	0.01980072724147911	0.0	0.1419599438591887	0.2582808470472422	0.0	0.3491701846833035	0.20950962937699294	0.0	0.03630613739905704	0.028321567832821526	0.0	0.08169182386576782	0.0	0.1307458345199658	0.0	0.32783463836241516	0.20839719816069296	0.0	0.5286075761018082	0.24594491678639652	0.039924050187372696	0.0	0.06152916129352553	0.10426387720036953	0.0	0.1897805343206115	0.13459752359132054	0.0	0.0301059329491321	0.06540831624049227	0.0	0.039582060036673125	0.0	0.5139953243498013	0.5059953477524497	0.6066039223675452	0.7014813861994742	0.7078985215151201	0.48301145515983324	0.5333113022656921	0.5995738412227233	0.6163193420479962	0.58705434394473	0.3142499832068423	0.41434238880906404	0.4936044894716434	0.6813540956733214	0.546656374540078	0.318292083423899	0.524439145941986	0.6069857386203181	0.6879518704838546	0.6425995631225686
2194|0	0.0	0.0	0.0	0.0	0.08018664392640612	0.12916296864470422	0.0	0.07207926616975689	0.0	0.17225577044185789	0.23505063341650484	0.4333968261391941	0.0	0.0	0.0	0.04405426981322182	0.06873140907977665	0.0	0.0	0.39979524875939476	0.0	0.0	0.0	0.0	0.26915699825467915	0.09479455108700238	0.0	0.12887156096764846	0.0	0.06620369613230252	0.08413881197103983	0.15090378025659143	0.0	0.0	0.0	0.032393161142496255	0.1407551216976122	0.0	0.0	0.22544759481536283	0.5407132610865112	0.5914955593223212	0.5041365984036807	0.5091946039591998	0.6208908777257511	0.7466216810394352	0.4645069220085712	0.43980846979843263	0.5455922809557257	0.672400256594893	0.4256907412298043	0.4399124302206381	0.5162035339427151	0.629807307425055	0.571555216870972	0.6620224041866503	0.39798001266698946	0.4737579960507994	0.48297515682349723	0.6371015278258056
2160|0	0.050334641484219116	0.0	0.6271225353097809	0.15043876267558873	0.0	0.0	0.5220618290859034	0.039149165598837084	0.054395235323868064	0.0	0.06383275427681377	0.353093025598521	0.0	0.0	0.0	0.07178296877461766	0.0839943201770252	0.0	0.0	0.0	0.1595265651891594	0.0	1.0	0.19070333678131385	0.0	0.0	0.600168226310507	0.14613727354790643	0.03476479991999946	0.0	0.04770570205203929	0.25668192635968806	0.0	0.0	0.0	0.11019921421183278	0.35912913236072463	0.0	0.0	0.0	0.5728191701970592	0.2816869676733032	0.5131141858985531	0.7578880169478003	0.47835845241575314	0.6875279870075629	0.6632663336782393	0.6045924599890377	0.7126681073878282	0.6627194362908405	0.40115328700667596	0.46502716359947427	0.5106888604960538	0.6235854376482469	0.41975056042518477	0.5543537901555058	0.6108560341625258	0.5100905920634334	0.619071511812563	0.5231920720070024
4034|0	0.03627732396248161	0.20836270493377052	0.2711889073620012	0.1084246469066092	0.04708403931841673	0.07584198560214328	0.0940654663654094	0.04232354462289521	0.0	0.15171786231168885	0.13801716500017996	0.15268931734673793	0.0	0.1492738126858317	0.0	0.025867811277069892	0.020178873993607165	0.06260053392160038	0.0	0.04695040044120029	0.06381349437712323	0.07918676126812661	0.24001078805196888	0.0762847635750386	0.1831387979716666	0.06449975387194137	0.06001952040022384	0.08768630546999791	0.0	0.06756910693148165	0.0572494157204119	0.06160643142428617	0.0	0.09854009896075684	0.0	0.022040833538074765	0.04788603670573187	0.026395587089375543	0.0	0.030679641835670624	0.5757197645883695	0.4498830203390904	0.470295508597464	0.5597176360834399	0.7537765493633085	0.7206538681335216	0.738504014489909	0.512355167217848	0.6454399413334976	0.7133878749439191	0.4030820830935137	0.49832685220009565	0.3994407262202448	0.4792483935294646	0.6027583665396269	0.45628907442754824	0.5764601229405648	0.4886022990360608	0.598950270211227	0.7340611527696561
1077|0	0.06686322676335542	0.06400602023190953	0.0	0.19983893410525502	0.04339061504561267	0.06989269504475804	0.0	0.06500591490881777	0.0	0.09321108177925298	0.254381304701153	0.28142374726028424	0.0	0.13756429219759683	0.0	0.07151596957975109	0.01859597787669114	0.0	0.0	0.08653491846799304	0.11263220326061532	0.023294392191282515	0.0	0.13464426420365344	0.161621977603567	0.05692173308541251	0.0	0.12897352769022122	0.0	0.039753646990237014	0.10104646189512727	0.10873668922335186	0.0	0.08696270721266101	0.0	0.0583538247041316	0.04225994730605774	0.0	0.0	0.054150234036343795	0.6440522004271585	0.562795332672547	0.5045456149795406	0.4192651623534236	0.6794054474274533	0.8223029410207288	0.6530136554579291	0.42275476699931025	0.53913397611304	0.924046171155494	0.49478496639772795	0.41137263221013387	0.4026094426255636	0.5125194563397591	0.50730222252305	0.4858588490951025	0.5309783361743755	0.5925432502662871	0.47155830660897113	0.7970479966989346
4100|0	0.10929955149567788	0.0	0.2178832225950993	0.13066857180784128	0.0567435942676492	0.0	0.0	0.0680086098195329	0.0	0.0	0.33266432218265996	0.30669064641113913	0.1499097644315055	0.26984725985000924	0.0	0.031174737956775892	0.04863736651512788	0.0	0.0	0.05658253862465581	0.1627843811375813	0.0	0.16326748432857832	0.07783913512337688	0.18687041780796607	0.0	0.0	0.11929732509401987	0.0	0.0	0.11683184943247728	0.10476953097339915	0.07088556269061703	0.15082191486113022	0.0	0.022489935599190068	0.09772351664940089	0.0	0.0	0.031304767485246326	0.5917042718477715	0.5659795266761674	0.3467610519337107	0.6089608277114482	0.6002544120494182	0.7040893763576507	0.7213179351509451	0.3139174945902222	0.6556606789103699	0.8584632938325154	0.3994114727041672	0.46616012776460447	0.38195201519932603	0.48887016729358246	0.5545162571287277	0.4754835447366504	0.5866378502414037	0.39121889076437416	0.6693192077243635	0.8879587821947286
2006|0	0.06535685318923787	0.0	0.0	0.0	0.0	0.0	0.16946737531631048	0.10166621607214778	0.0	0.0	0.41441717144666546	0.36677800188041776	0.0	0.1344650816967029	0.09067629528687053	0.04660318235465342	0.0	0.0	0.10486103004169994	0.08458535783909978	0.13757253751243675	0.0	0.0	0.0	0.0	0.0	0.12939328589249546	0.2520517573144712	0.0	0.0	0.2057022439281259	0.17708591118230815	0.0	0.10621900268180462	0.060316088470940894	0.04751680547068107	0.0	0.0	0.062473169327431084	0.06614080953415097	0.6025964279163756	0.46996133194617346	0.48054357606703896	0.5254901879294717	0.6064626686866631	0.6952859801755219	0.6747184899023556	0.41536042333618284	0.49654067707037775	0.6324272022699945	0.5066491770783144	0.5707737617537818	0.46558733763391785	0.40343471926641267	0.5113691121478717	0.5266147520471391	0.5778073743069609	0.37698619209060935	0.6105137618264173	0.6392734989815904
1401|0	0.07018219422551088	0.35831019318816393	0.0	0.2796780944445952	0.060725927042546306	0.09781605297904307	0.0	0.07278153475238164	0.0	0.0	0.05933518317279488	0.0	0.1604306095749553	0.09626182024464582	0.19474197599589585	0.2001757083420759	0.026025397303948396	0.0	0.07506866092797707	0.060553568323426794	0.1169856739308058	0.12903876939470119	0.0	0.18646472953903118	0.22382534094307707	0.07882916979375026	0.0	0.14288919977802841	0.0	0.0	0.023322693196511323	0.0	0.08490367508822937	0.060215998714451005	0.10258033160150504	0.1616248594825578	0.05852451043023302	0.0	0.035416302063930816	0.03749550270032265	0.6955563855629152	0.24002594001876953	0.6784675652115311	0.4842116297533307	0.7683282807329435	0.5758305758060254	0.7809123315353146	0.6297899432927503	0.663086810772519	0.4883892300285807	0.4382276818846036	0.30933632278583745	0.45515999496094733	0.5482307520189644	0.5584069348486292	0.6917510883024804	0.695392457351913	0.48047306024963604	0.6104490536417838	0.5288945225663587
